duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
4,2,60,2023-04-24 20:12:00.000,,,2023-04-24 20:13:30.125,2023-04-24 20:13:30.125,62,1.3611112,50.77,4.42,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 20:13:00.000,c250392e-b9e2-47c4-9fa5-e1bad0624118,
4,0,64,2023-04-26 18:48:00.000,,,2023-04-26 18:49:25.340,2023-04-26 18:48:26.368,64,1.5058148,53.46938,4.420664,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 18:49:00.000,3a445b47-bef8-4d87-a3a7-dbad2152e576,
4,0,78,2023-04-27 00:06:00.000,,,2023-04-27 00:12:17.313,2023-04-27 00:12:17.313,78,0.9543333,57.26,5.46,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:07:00.000,c4da7b21-93c2-46df-99f4-deff8322ceff,
4,0,40,2023-04-23 18:59:00.000,,,2023-04-23 19:15:01.076,2023-04-23 19:15:01.076,40,1.1388888,29.28,1.2,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-23 19:00:00.000,b0006ff9-da60-4fa0-b0d9-2bf451489503,
4,0,44,2023-04-22 19:37:00.000,,,2023-04-22 19:37:44.525,2023-04-22 19:37:29.170,44,1.2899119,34.73438,2.9700782,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-22 19:38:00.000,9b90401c-3ad4-4b72-8a89-e9ed973477ed,
4,0,49,2023-04-25 21:54:00.000,,,2023-04-25 21:57:50.250,2023-04-25 21:57:50.250,49,1.2777778,39.25,3.35,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 21:55:00.000,9ee8e60b-996e-4179-ab2c-79eac3a021fe,
4,0,25,2023-04-24 20:13:00.000,,,2023-04-24 20:13:30.442,2023-04-24 20:13:30.442,25,1.3055556,19.76,1.81,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 20:14:00.000,0cd2f162-0773-4a94-a265-c2a115e07892,
4,0,22,2023-04-26 18:49:00.000,,,2023-04-26 18:49:39.863,2023-04-26 18:49:25.429,22,1.70831,18.58,1.44,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 18:50:00.000,611e7e71-b401-42ba-966d-c9bc7b80fa5e,
4,0,66,2023-04-27 00:07:00.000,,,2023-04-27 00:12:17.409,2023-04-27 00:12:17.409,66,0.9722222,48.55,4.62,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:08:00.000,fc3f47ca-8e1e-43a3-84b6-b9455e730622,
4,0,95,2023-04-25 21:55:00.000,,,2023-04-25 21:57:51.011,2023-04-25 21:57:51.011,95,1.3333334,77.55,6.59,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 21:56:00.000,cf4f6e08-1be5-4125-95a6-2b4850d97520,
4,4,80,2023-04-26 18:50:00.000,,,2023-04-26 18:53:04.470,2023-04-26 18:50:10.876,84,1.5195421,68.72,5.9399996,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 18:51:00.000,1f3a8b5a-398b-45d1-8c7b-82b2bd41c1db,
4,0,32,2023-04-26 23:56:00.000,,,2023-04-26 23:57:08.158,2023-04-26 23:57:08.158,32,1.8333334,26.59,2.06,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 23:57:00.000,590d5a31-bab3-4de6-8b8c-c5516410cc16,
4,0,96,2023-04-25 21:56:00.000,,,2023-04-25 21:57:51.296,2023-04-25 21:57:51.296,96,1.3333334,78.03,6.66,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 21:57:00.000,d5577bf0-e7fe-4d1c-a55f-21d823095cc0,
4,0,63,2023-04-26 18:51:00.000,,,2023-04-26 18:53:04.591,2023-04-26 18:53:04.591,63,1.3055556,51.01,4.38,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 18:52:00.000,5619a917-90e4-4ea6-a790-ef9589507caf,
4,0,11,2023-04-26 23:57:00.000,,,2023-04-26 23:58:46.293,2023-04-26 23:58:46.293,11,1.4166666,9.0,0.87,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 23:58:00.000,5ecaeda3-ab9d-45fa-8b5b-0885d7a2cb6e,
4,0,81,2023-04-25 21:57:00.000,,,2023-04-25 21:58:11.000,2023-04-25 21:57:51.511,81,1.3803333,65.68,5.54,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 21:58:00.000,8e6475ed-cce2-469b-995a-9a2a9d7df9c8,
4,0,17,2023-04-27 00:01:00.000,,,2023-04-27 00:02:00.659,2023-04-27 00:02:00.659,17,1.3611112,13.8,1.23,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-27 00:02:00.000,df7701f2-132b-417c-a320-e623ebe29b99,
4,0,106,2023-04-25 21:55:00.000,,,2023-04-25 22:04:07.916,2023-04-25 22:04:07.916,106,1.3784999,82.71,7.17,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-25 21:56:00.000,c8c6a688-412c-40ae-b62a-c311745454e2,
4,1,13,2023-04-27 00:09:00.000,,,2023-04-27 00:11:23.937,2023-04-27 00:11:23.937,14,1.9166666,12.14,1.21,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-27 00:10:00.000,b3d6e87f-9419-49bc-8b50-e53b0fbf0fc7,
4,0,101,2023-04-25 21:56:00.000,,,2023-04-25 22:04:08.008,2023-04-25 22:04:08.008,101,1.3611112,79.11,6.69,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-25 21:57:00.000,b7c76d08-09ac-4fab-90c5-a13915628b10,
4,0,75,2023-04-24 20:14:00.000,,,2023-04-24 20:15:00.662,2023-04-24 20:14:39.074,75,1.2595321,60.559998,5.15,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 20:15:00.000,40e56091-7f6b-496c-9420-935790401f06,
4,0,26,2023-04-27 00:11:00.000,,,2023-04-27 00:12:11.073,2023-04-27 00:11:24.135,26,1.175123,20.689999,1.8199999,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-27 00:12:00.000,a0397938-4920-42eb-86c2-a930891f6951,
4,0,102,2023-04-26 18:52:00.000,,,2023-04-26 18:53:04.882,2023-04-26 18:53:04.882,102,1.4444444,84.68,7.08,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 18:53:00.000,ac0517c1-74c1-4ab1-880a-f2b3a9eddc04,
4,0,62,2023-04-25 21:57:00.000,,,2023-04-25 22:04:08.081,2023-04-25 22:04:08.081,62,1.3333334,48.21,4.22,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-25 21:58:00.000,9daf5070-9dbd-4a73-9a7d-0aa978d3ad57,
4,0,13,2023-04-27 00:12:00.000,,,2023-04-27 00:12:11.166,2023-04-27 00:12:11.166,13,1.1666666,10.48,0.88,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-27 00:13:00.000,85afc614-407f-400c-91c7-d611d8f8bf2a,
4,0,54,2023-04-25 22:13:00.000,,,2023-04-25 22:15:01.124,2023-04-25 22:15:01.124,54,1.25,41.12,3.68,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-25 22:14:00.000,cdaf6928-497d-479c-9c6c-12423b0c99f7,
4,0,99,2023-04-22 19:43:00.000,,,2023-04-22 19:45:13.197,2023-04-22 19:45:13.197,99,1.234,74.04,6.49,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-22 19:44:00.000,d79a69f4-1297-43e4-a16a-acf1f4c4e646,
4,0,9,2023-04-26 18:53:00.000,,,2023-04-26 18:53:05.327,2023-04-26 18:53:05.011,9,1.6341864,7.527503,0.5804689,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 18:54:00.000,f28f6406-7879-485a-a2de-3cefc09ba3e0,
4,0,108,2023-04-25 22:14:00.000,,,2023-04-25 22:15:01.168,2023-04-25 22:15:01.168,108,1.5555556,87.22,6.88,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-25 22:15:00.000,0ce1a3d7-777c-4a2b-9d51-0fa0cee7d330,
4,0,6,2023-04-23 19:18:00.000,,,2023-04-23 19:18:01.126,2023-04-23 19:18:01.126,6,1.25,4.44,0.2,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-23 19:19:00.000,7b7daad1-32be-4ad2-a167-5fafb22b830d,
4,0,12,2023-04-26 19:02:00.000,,,2023-04-26 19:02:49.395,2023-04-26 19:02:47.911,12,1.2985202,9.734375,0.8203125,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 19:03:00.000,5859b74d-0cd4-4f45-b780-4cf668ab850c,
4,0,18,2023-04-23 19:34:00.000,,,2023-04-23 19:35:01.282,2023-04-23 19:35:01.282,18,1.0,12.82,0.59,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-23 19:35:00.000,8b23b5a8-6595-4ca9-a0f3-7c73ba0486a3,
4,0,37,2023-04-27 00:12:00.000,,,2023-04-27 00:15:02.032,2023-04-27 00:15:02.032,37,0.9444444,27.12,2.56,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:13:00.000,ccb066aa-cbf9-49d0-a882-f969e6406c2e,
4,0,49,2023-04-24 20:15:00.000,,,2023-04-24 20:16:02.758,2023-04-24 20:15:17.295,49,1.3139706,39.989998,3.41,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 20:16:00.000,75028741-e850-42a8-9619-e60431da00fc,
4,0,43,2023-04-26 19:03:00.000,,,2023-04-26 19:06:02.291,2023-04-26 19:06:02.291,43,1.3888888,35.1,3.08,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 19:04:00.000,4ecc7fcd-fea7-4290-a3bd-543629545221,
4,0,6,2023-04-24 20:16:00.000,,,2023-04-24 20:16:05.254,2023-04-24 20:16:02.902,6,1.4953139,5.0687504,0.4211328,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 20:17:00.000,ccbc10a7-2058-4bc5-accb-9f99a137cb8f,
4,0,64,2023-04-26 19:04:00.000,,,2023-04-26 19:06:02.454,2023-04-26 19:06:02.454,64,1.2222222,51.22,4.46,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 19:05:00.000,f076a4d6-3d2f-491d-a3fd-c324f73cff4f,
4,0,16,2023-04-24 21:00:00.000,,,2023-04-24 21:01:47.454,2023-04-24 21:01:47.454,16,1.6944444,13.48,0.96,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 21:01:00.000,29663010-292e-42f0-aedc-711c16d33efb,
4,0,7,2023-04-25 21:59:00.000,,,2023-04-25 21:59:09.869,2023-04-25 21:59:09.869,7,0.9722222,5.3,0.5,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:00:00.000,6eee5705-1ee4-4fee-b9bc-cb0df08fc120,
4,0,10,2023-04-24 21:07:00.000,,,2023-04-24 21:08:21.557,2023-04-24 21:08:21.557,10,1.2777778,7.92,0.68,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 21:08:00.000,1c96188f-d289-45d5-8251-04e321db9256,
4,0,30,2023-04-24 21:25:00.000,,,2023-04-24 21:33:03.469,2023-04-24 21:33:03.469,30,1.1944444,24.22,2.09,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 21:26:00.000,c6b20ab0-3c22-4585-90e4-735786f63ed9,
4,0,15,2023-04-23 20:03:00.000,,,2023-04-23 20:03:42.571,2023-04-23 20:03:35.045,15,1.2214975,11.13,0.47,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-23 20:04:00.000,066a90d6-83b1-41e6-89f7-e82bbdd93d68,
4,0,10,2023-04-25 22:00:00.000,,,2023-04-25 22:00:12.686,2023-04-25 22:00:11.767,10,1.8111591,8.1875,0.54003906,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:01:00.000,09136809-4d89-4bc5-9a9f-cb61772c211f,
4,0,11,2023-04-24 21:29:00.000,,,2023-04-24 21:33:03.593,2023-04-24 21:33:03.593,11,2.4444444,9.2,0.51,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 21:30:00.000,a7a90593-04c1-47ff-9e05-f6bb77e0cb99,
4,0,103,2023-04-22 19:49:00.000,,,2023-04-22 19:50:57.063,2023-04-22 19:49:20.021,103,1.2814062,76.88437,6.8893356,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-22 19:50:00.000,8898a816-667b-467a-b40c-b16d443ad0bb,
4,0,80,2023-04-22 19:43:00.000,,,2023-04-22 19:55:00.998,2023-04-22 19:55:00.998,92,1.1111112,64.84,3.0,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-22 19:44:00.000,e0e1aae7-4850-49dc-a8cd-c353c8bd4ec2,
4,0,30,2023-04-26 19:05:00.000,,,2023-04-26 19:06:02.535,2023-04-26 19:06:02.535,30,1.4444444,24.97,2.05,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-26 19:06:00.000,a590e4d0-c26b-4b28-abe5-4972d8b6ab0a,
4,0,25,2023-04-24 21:30:00.000,,,2023-04-24 21:33:03.806,2023-04-24 21:33:03.806,25,1.3888888,20.64,1.84,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 21:31:00.000,d0fa1e17-8c9d-4b20-99ff-931756e7cb1a,
4,0,42,2023-04-25 22:13:00.000,,,2023-04-25 22:14:59.691,2023-04-25 22:14:59.691,42,1.3611112,34.42,2.88,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:14:00.000,a353af42-ed5f-47b9-b9d9-8f64e499e56c,
4,0,76,2023-04-22 19:49:00.000,,,2023-04-22 19:55:01.170,2023-04-22 19:55:01.170,80,1.0833334,58.23,2.4,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-22 19:50:00.000,40c5f4db-cd66-4a3a-a76a-e56084f7d72a,
4,0,40,2023-04-26 19:03:00.000,,,2023-04-26 19:15:01.813,2023-04-26 19:15:01.813,40,1.1666666,30.46,2.73,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-26 19:04:00.000,5bd0b1e3-0957-4507-b681-766327e17acb,
4,0,24,2023-04-24 03:58:00.000,,,2023-04-24 03:59:42.956,2023-04-24 03:59:42.956,24,1.1111112,17.29,0.8,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-24 03:59:00.000,31d3fccd-e312-4d60-93e7-a6e4d380a6a5,
4,0,81,2023-04-27 00:13:00.000,,,2023-04-27 00:15:02.072,2023-04-27 00:15:02.072,81,1.0,59.93,5.66,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:14:00.000,1b60e3b0-f552-4b04-b377-b0b296e9cccb,
4,0,95,2023-04-22 19:51:00.000,,,2023-04-22 19:53:03.023,2023-04-22 19:51:36.585,95,1.1994153,69.5375,5.8184767,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-22 19:52:00.000,af7e586e-29bd-46af-a7f8-fbf29c64f665,
4,0,97,2023-04-22 19:57:00.000,,,2023-04-22 19:58:05.195,2023-04-22 19:57:16.461,97,1.28108,74.63687,6.2104297,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-22 19:58:00.000,2288c9fe-b7c1-4f2a-a87b-6c954f5882a1,
4,0,74,2023-04-26 19:04:00.000,,,2023-04-26 19:15:01.844,2023-04-26 19:15:01.844,74,1.1944444,56.37,5.17,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-26 19:05:00.000,1bbcc6c9-e4c9-4f84-92ab-6250d9a3129f,
4,0,60,2023-04-27 00:14:00.000,,,2023-04-27 00:15:02.106,2023-04-27 00:15:02.106,60,0.9444444,44.17,4.15,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:15:00.000,56eaeba0-e1f4-4c08-b372-21b536f42b01,
4,0,93,2023-04-22 20:03:00.000,,,2023-04-22 20:04:08.341,2023-04-22 20:03:02.143,93,1.3214769,72.26437,6.167031,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-22 20:04:00.000,6f58fb10-8e57-473f-b2b2-52e9b9e767dc,
4,0,97,2023-04-25 22:14:00.000,,,2023-04-25 22:14:59.769,2023-04-25 22:14:59.769,97,1.3333334,78.67,6.78,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:15:00.000,5a2be2f7-1ff3-4c69-af5e-ec8abd0bf523,
4,0,82,2023-04-27 00:15:00.000,,,2023-04-27 00:26:07.377,2023-04-27 00:26:07.377,82,1.0068333,60.41,5.71,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:16:00.000,dc38fc01-3718-41a0-a42f-ee18b541606e,
4,0,24,2023-04-26 19:05:00.000,,,2023-04-26 19:15:01.879,2023-04-26 19:15:01.879,24,1.0555556,18.02,1.66,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-26 19:06:00.000,332a7aa4-db47-44d9-b4c4-dc975be5a896,
4,0,78,2023-04-27 01:00:00.000,,,2023-04-27 01:05:02.730,2023-04-27 01:05:02.730,78,1.0,58.3,5.36,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 01:01:00.000,b0dbe723-f62e-4c32-8d91-86f1cae7f7e5,
4,0,97,2023-04-25 22:15:00.000,,,2023-04-25 22:23:12.418,2023-04-25 22:23:12.418,97,1.3093332,78.56,6.72,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:16:00.000,a2d03b4b-a431-48c5-b726-e4de66a317df,
4,0,81,2023-04-27 00:16:00.000,,,2023-04-27 00:26:07.451,2023-04-27 00:26:07.451,81,1.0,59.96,5.67,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:17:00.000,5597f1e8-50e2-4037-8ac5-f28550ac33e0,
4,0,91,2023-04-27 01:01:00.000,,,2023-04-27 01:05:02.835,2023-04-27 01:05:02.835,91,1.1944444,69.95,6.24,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 01:02:00.000,78ed4694-8c08-4b37-9058-faa7cf7daeda,
4,0,45,2023-04-24 21:31:00.000,,,2023-04-24 21:33:04.012,2023-04-24 21:33:04.012,45,1.1944444,36.22,3.13,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 21:32:00.000,f39f211c-d0b9-4f8d-b095-eb132775967d,
4,0,100,2023-04-22 20:09:00.000,,,2023-04-22 20:10:22.191,2023-04-22 20:09:08.588,100,1.4333112,80.92812,6.800156,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-22 20:10:00.000,48a8672b-b2c9-48d8-91fe-c4f2f533d871,
4,0,97,2023-04-25 22:16:00.000,,,2023-04-25 22:23:13.087,2023-04-25 22:23:13.087,97,1.306,78.36,6.74,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:17:00.000,31384ef1-5fdd-4abe-83aa-31f8b62dfd0f,
4,0,92,2023-04-27 01:02:00.000,,,2023-04-27 01:05:02.919,2023-04-27 01:05:02.919,92,1.1581666,69.49,6.44,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 01:03:00.000,96a1d045-546a-4017-b1df-21afebe31abc,
4,0,63,2023-04-24 21:32:00.000,,,2023-04-24 21:33:04.121,2023-04-24 21:33:04.121,63,1.2222222,50.75,4.35,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-24 21:33:00.000,bb0288f8-f941-4032-9682-e7a5b842c2eb,
4,0,87,2023-04-27 00:17:00.000,,,2023-04-27 00:26:07.556,2023-04-27 00:26:07.556,87,1.0835,65.01,6.09,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:18:00.000,07f5af17-dcb5-436a-a4cc-941d966a726c,
4,0,93,2023-04-25 22:17:00.000,,,2023-04-25 22:23:13.433,2023-04-25 22:23:13.433,93,1.25,74.6,6.51,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:18:00.000,40ccd4e8-445c-4a12-876d-a08ec4e2aee7,
4,0,22,2023-04-26 19:06:00.000,,,2023-04-26 19:15:01.905,2023-04-26 19:15:01.905,22,1.0,16.24,1.52,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-26 19:07:00.000,87369abe-37f7-497b-a495-d498b9619f18,
4,0,17,2023-04-24 21:24:00.000,,,2023-04-24 21:33:32.530,2023-04-24 21:33:32.530,17,1.2777778,13.78,0.6,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-24 21:25:00.000,ecff4c31-a278-47ca-9786-e91607b79184,
4,0,94,2023-04-27 01:03:00.000,,,2023-04-27 01:05:02.970,2023-04-27 01:05:02.970,94,1.1875,71.25,6.58,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 01:04:00.000,124b3558-9339-496b-ad69-8b2c4f30fed4,
4,0,83,2023-04-27 00:18:00.000,,,2023-04-27 00:26:07.620,2023-04-27 00:26:07.620,83,1.0239999,61.44,5.81,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:19:00.000,68093eaf-f28b-4009-a131-3ff7a4792c01,
4,0,85,2023-04-22 19:55:00.000,,,2023-04-22 20:15:00.872,2023-04-22 20:15:00.872,101,1.2095,72.57,3.27,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-22 19:56:00.000,67cd6d0c-0287-467a-92d6-3f50f8cd0019,
4,0,38,2023-04-26 19:07:00.000,,,2023-04-26 19:15:01.931,2023-04-26 19:15:01.931,38,1.0833334,28.73,2.61,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-26 19:08:00.000,6a0f0de6-f18b-4afa-a622-da26c3915766,
4,0,37,2023-04-24 21:25:00.000,,,2023-04-24 21:33:32.605,2023-04-24 21:33:32.605,37,1.0555556,26.77,1.12,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-24 21:26:00.000,220e7845-8e0c-491b-9a2e-a469cec82811,
4,0,87,2023-04-27 01:04:00.000,,,2023-04-27 01:05:03.023,2023-04-27 01:05:03.023,87,1.1388888,66.15,6.09,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 01:05:00.000,4c90271e-56e2-4f41-a9de-5c4bdd3b75df,
4,0,97,2023-04-25 22:18:00.000,,,2023-04-25 22:23:13.750,2023-04-25 22:23:13.750,97,1.3103334,78.62,6.76,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:19:00.000,7a86e7aa-3b9b-4207-ac07-f6bbc8345e5a,
4,0,101,2023-04-22 20:01:00.000,,,2023-04-22 20:15:01.069,2023-04-22 20:15:01.069,101,1.3055556,76.17,3.03,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-22 20:02:00.000,d14e1b94-fdd9-4f0d-b5f5-e657eeb897f9,
4,0,83,2023-04-27 00:19:00.000,,,2023-04-27 00:26:07.681,2023-04-27 00:26:07.681,83,1.0235,61.41,5.8,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:20:00.000,28b42b23-ba63-4220-8046-3a44e5fe0496,
4,0,37,2023-04-26 19:08:00.000,,,2023-04-26 19:15:07.552,2023-04-26 19:15:07.552,37,1.0555556,27.75,2.59,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-26 19:09:00.000,a628b618-f64a-4439-918a-cd809dd8b9c3,
4,0,95,2023-04-22 20:07:00.000,,,2023-04-22 20:15:01.268,2023-04-22 20:15:01.268,95,1.1676667,70.06,2.86,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-22 20:08:00.000,d4ba591f-61db-46cd-922b-d502f0d34ebf,
4,0,97,2023-04-25 22:19:00.000,,,2023-04-25 22:23:13.886,2023-04-25 22:23:13.886,97,1.311,78.66,7.61,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-25 22:20:00.000,47ddfc4b-16fc-4048-b596-e9cd429f586d,
4,0,23,2023-04-24 21:30:00.000,,,2023-04-24 21:33:32.677,2023-04-24 21:33:32.677,23,0.94444454,16.28,0.78,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-24 21:31:00.000,d2f101f0-e4bc-4363-adbe-45f008161565,
4,0,86,2023-04-27 00:20:00.000,,,2023-04-27 00:26:07.758,2023-04-27 00:26:07.758,86,1.0678333,64.07,6.02,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:21:00.000,61e1fdd9-d5ca-460d-a5dd-e39a3786bec3,
4,0,26,2023-04-27 00:57:00.000,,,2023-04-27 00:58:22.543,2023-04-27 00:58:22.543,26,1.4722222,21.41,1.81,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-27 00:58:00.000,b92fd228-ff69-4ae8-a58d-7842ae5efce5,
4,0,32,2023-04-24 21:31:00.000,,,2023-04-24 21:33:32.775,2023-04-24 21:33:32.775,33,1.0,23.63,0.99,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-24 21:32:00.000,1a82a643-b87d-47b7-9967-29c206690331,
4,0,84,2023-04-27 00:21:00.000,,,2023-04-27 00:26:07.802,2023-04-27 00:26:07.802,84,1.0386666,62.32,5.88,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:22:00.000,27a75d9b-1ec1-450a-9172-553436bec45b,
4,0,19,2023-04-27 00:58:00.000,,,2023-04-27 00:58:22.672,2023-04-27 00:58:22.672,19,1.4722222,15.53,1.32,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-27 00:59:00.000,7255c434-508d-4056-87c7-96c02b2d79c9,
4,0,69,2023-04-24 21:32:00.000,,,2023-04-24 21:33:32.884,2023-04-24 21:33:32.884,68,1.0277778,48.95,2.11,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-24 21:33:00.000,9ca68a3c-a509-4778-8d7c-cc200c6e4d32,
4,0,97,2023-04-22 20:13:00.000,,,2023-04-22 20:15:01.457,2023-04-22 20:15:01.457,97,1.1921666,71.53,2.91,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-22 20:14:00.000,446ad535-c662-4a22-b605-142aabf8b5e6,
4,0,82,2023-04-27 00:22:00.000,,,2023-04-27 00:26:07.888,2023-04-27 00:26:07.888,83,1.0205001,61.23,5.81,UTC-0400,+OWbbAvnWG,com.sec.android.app.shealth,2023-04-27 00:23:00.000,8ac9c266-890d-4479-9da0-88b3c0da6a48,
