active_calories_goal,version,extra_data,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,5a09fe4a-bf72-40e6-9904-11dade8f95da.extra_data.json,0.0,0,1593.333,2022-09-16 02:24:15.442,2022-09-16 02:24:15.442,0.0,+OWbbAvnWG,com.sec.android.app.shealth,5a09fe4a-bf72-40e6-9904-11dade8f95da,1660953600000,
,a9b4d289-c7a1-4e64-bb8a-ac545c209511.extra_data.json,0.0,0,1593.333,2022-09-16 02:24:15.438,2022-09-16 02:24:15.438,0.0,+OWbbAvnWG,com.sec.android.app.shealth,a9b4d289-c7a1-4e64-bb8a-ac545c209511,1660867200000,
,6599ae98-b30e-49bb-89d1-6d5e4b652f15.extra_data.json,0.0,0,1593.333,2022-09-16 02:24:15.449,2022-09-16 02:24:15.449,0.0,+OWbbAvnWG,com.sec.android.app.shealth,6599ae98-b30e-49bb-89d1-6d5e4b652f15,1661040000000,
,b6f64254-3df1-4025-b2e4-8be1c639a812.extra_data.json,0.0,0,1593.333,2022-09-16 02:24:15.457,2022-09-16 02:24:15.457,0.0,+OWbbAvnWG,com.sec.android.app.shealth,b6f64254-3df1-4025-b2e4-8be1c639a812,1661126400000,
,d85fc019-8790-4d2e-96f2-e94fe4a69664.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:09.819,2022-09-16 02:24:15.481,0.0,+OWbbAvnWG,com.sec.android.app.shealth,d85fc019-8790-4d2e-96f2-e94fe4a69664,1661472000000,
,6b5b904c-0c04-4a3f-871e-3c190173677c.extra_data.json,0.0,27347,2418.9775,2022-10-05 18:18:12.490,2022-09-16 02:24:15.040,1.8199999,+OWbbAvnWG,com.sec.android.app.shealth,6b5b904c-0c04-4a3f-871e-3c190173677c,1663200000000,
,a8f5bb2c-547c-4b0f-b510-a8b77c378b1e.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:10.792,2022-09-16 02:24:15.490,0.0,+OWbbAvnWG,com.sec.android.app.shealth,a8f5bb2c-547c-4b0f-b510-a8b77c378b1e,1661558400000,
,f422d162-ea96-46ab-9117-ff4d6fa9da31.extra_data.json,0.0,0,2443.4429,2022-09-20 20:13:28.594,2022-09-16 02:24:15.475,0.0,+OWbbAvnWG,com.sec.android.app.shealth,f422d162-ea96-46ab-9117-ff4d6fa9da31,1661385600000,
,143ffd54-b0b3-418a-b9ca-903c5552bca6.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:10.867,2022-09-16 02:24:15.496,0.0,+OWbbAvnWG,com.sec.android.app.shealth,143ffd54-b0b3-418a-b9ca-903c5552bca6,1661644800000,
,b8445965-2deb-4758-9657-9e63634c1a4f.extra_data.json,0.0,0,2443.4429,2022-09-20 20:13:28.580,2022-09-16 02:24:15.470,0.0,+OWbbAvnWG,com.sec.android.app.shealth,b8445965-2deb-4758-9657-9e63634c1a4f,1661299200000,
,cbfa4a44-852b-4145-b09f-2f08d5e7d6f8.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:13.032,2022-09-16 02:24:15.524,0.0,+OWbbAvnWG,com.sec.android.app.shealth,cbfa4a44-852b-4145-b09f-2f08d5e7d6f8,1661990400000,
,51a7e8c3-d986-4b66-bebe-eddd975fddeb.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:12.838,2022-09-16 02:24:15.519,0.0,+OWbbAvnWG,com.sec.android.app.shealth,51a7e8c3-d986-4b66-bebe-eddd975fddeb,1661904000000,
,e679e297-b450-4934-9227-60a22d7ead20.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:13.222,2022-09-16 02:24:15.531,0.0,+OWbbAvnWG,com.sec.android.app.shealth,e679e297-b450-4934-9227-60a22d7ead20,1662076800000,
,4a403e9c-bc83-494f-8014-7ddaf1a6bb5e.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:13.323,2022-09-16 02:24:15.538,0.0,+OWbbAvnWG,com.sec.android.app.shealth,4a403e9c-bc83-494f-8014-7ddaf1a6bb5e,1662163200000,
,20bde582-a63d-414b-a915-e5635fd82840.extra_data.json,0.0,0,2425.2124,2022-10-04 00:12:48.038,2022-09-16 02:24:15.561,0.0,+OWbbAvnWG,com.sec.android.app.shealth,20bde582-a63d-414b-a915-e5635fd82840,1662508800000,
,73097b55-5c52-4e60-a212-6c7bf0cc8eb0.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:12.597,2022-09-16 02:24:15.513,0.0,+OWbbAvnWG,com.sec.android.app.shealth,73097b55-5c52-4e60-a212-6c7bf0cc8eb0,1661817600000,
,cb3e16f5-483d-4c9f-bdf2-66b459fccd4f.extra_data.json,0.0,0,2425.2124,2022-10-04 00:12:47.673,2022-09-16 02:24:15.557,0.0,+OWbbAvnWG,com.sec.android.app.shealth,cb3e16f5-483d-4c9f-bdf2-66b459fccd4f,1662422400000,
,2f6ea03f-4273-4bf7-b621-14ccbc6cbade.extra_data.json,0.0,0,2419.7434,2022-10-05 18:18:12.425,2022-09-16 02:24:15.567,0.0,+OWbbAvnWG,com.sec.android.app.shealth,2f6ea03f-4273-4bf7-b621-14ccbc6cbade,1662595200000,
,ad1386e4-4e48-4f1a-bf45-af149a4dd63d.extra_data.json,0.0,0,2419.7434,2022-10-05 18:18:12.469,2022-09-16 02:24:15.600,0.0,+OWbbAvnWG,com.sec.android.app.shealth,ad1386e4-4e48-4f1a-bf45-af149a4dd63d,1663027200000,
,d6e2799b-edad-4cdb-a499-a3d9d1488d35.extra_data.json,0.0,0,2419.7434,2022-10-05 18:18:12.434,2022-09-16 02:24:15.575,0.0,+OWbbAvnWG,com.sec.android.app.shealth,d6e2799b-edad-4cdb-a499-a3d9d1488d35,1662681600000,
,5fbdae03-aba6-4b9d-b232-19226a83ee78.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:13.687,2022-09-16 02:24:15.548,0.0,+OWbbAvnWG,com.sec.android.app.shealth,5fbdae03-aba6-4b9d-b232-19226a83ee78,1662336000000,
,e8025afb-2597-4bc7-9459-7a1d1014f1a8.extra_data.json,220.0,5613114,2284.7007,2022-09-21 16:29:03.495,2022-09-20 04:00:00.758,674.56757,+OWbbAvnWG,com.sec.android.app.shealth,e8025afb-2597-4bc7-9459-7a1d1014f1a8,1663632000000,
,79704953-d796-4192-84c6-2b8ecf0931a1.extra_data.json,0.0,0,2419.7434,2022-10-05 18:18:12.479,2022-09-16 02:24:15.605,0.0,+OWbbAvnWG,com.sec.android.app.shealth,79704953-d796-4192-84c6-2b8ecf0931a1,1663113600000,
,a152109e-e3bf-4841-a08e-95b4d553d9f2.extra_data.json,0.0,0,2419.7434,2022-10-05 18:18:12.460,2022-09-16 02:24:15.594,0.0,+OWbbAvnWG,com.sec.android.app.shealth,a152109e-e3bf-4841-a08e-95b4d553d9f2,1662940800000,
,d0d8e715-2e07-48f6-a254-825084565c24.extra_data.json,212.8,942471,2393.3481,2022-10-05 18:18:12.504,2022-09-16 04:00:03.484,53.54001,+OWbbAvnWG,com.sec.android.app.shealth,d0d8e715-2e07-48f6-a254-825084565c24,1663286400000,
,6deedf7d-5e6c-48de-8e6e-184771aa6518.extra_data.json,0.0,3958025,2331.5076,2022-09-27 04:31:57.276,2022-09-26 04:06:18.361,469.21106,+OWbbAvnWG,com.sec.android.app.shealth,6deedf7d-5e6c-48de-8e6e-184771aa6518,1664150400000,
,aa1f2484-9a25-44ab-8a12-932b10280c28.extra_data.json,0.0,0,2419.7434,2022-10-05 18:18:12.451,2022-09-16 02:24:15.587,0.0,+OWbbAvnWG,com.sec.android.app.shealth,aa1f2484-9a25-44ab-8a12-932b10280c28,1662854400000,
,8ceecf9f-4962-4dd9-93dc-a2721f8cd03c.extra_data.json,194.6,5808650,2279.1707,2022-09-22 14:17:41.662,2022-09-21 04:00:00.420,672.09106,+OWbbAvnWG,com.sec.android.app.shealth,8ceecf9f-4962-4dd9-93dc-a2721f8cd03c,1663718400000,
,e0e53eb5-c0f7-4a0e-b891-8846f6aa22f2.extra_data.json,0.0,0,1593.333,2022-09-16 02:24:15.463,2022-09-16 02:24:15.463,0.0,+OWbbAvnWG,com.sec.android.app.shealth,e0e53eb5-c0f7-4a0e-b891-8846f6aa22f2,1661212800000,
,ff55f87b-9457-4fa8-a9e0-e9ed6d1cd0e0.extra_data.json,197.2,2739497,2365.9683,2022-09-23 04:06:29.233,2022-09-22 04:20:05.758,284.45975,+OWbbAvnWG,com.sec.android.app.shealth,ff55f87b-9457-4fa8-a9e0-e9ed6d1cd0e0,1663804800000,
,d97b8ada-ddfc-46b0-9c5a-f71a77bff38e.extra_data.json,227.6,8761222,2179.2883,2022-10-03 04:00:01.883,2022-10-02 04:00:01.425,1076.9233,+OWbbAvnWG,com.sec.android.app.shealth,d97b8ada-ddfc-46b0-9c5a-f71a77bff38e,1664668800000,
,6eb95d6f-31c3-4397-b189-4f8b03987933.extra_data.json,140.1,1349708,2405.2722,2022-09-20 20:11:45.997,2022-09-19 04:01:06.922,147.51999,+OWbbAvnWG,com.sec.android.app.shealth,6eb95d6f-31c3-4397-b189-4f8b03987933,1663545600000,
,ab74fba9-88d8-49e4-9674-783358d6f8a7.extra_data.json,208.6,969121,2416.0356,2022-09-20 20:11:45.992,2022-09-18 04:00:00.514,101.19,+OWbbAvnWG,com.sec.android.app.shealth,ab74fba9-88d8-49e4-9674-783358d6f8a7,1663459200000,
,5a312f25-2dc5-4fa2-8176-4f28889d429a.extra_data.json,0.0,4169655,2325.5225,2022-09-28 04:18:42.295,2022-09-27 04:31:55.601,485.76404,+OWbbAvnWG,com.sec.android.app.shealth,5a312f25-2dc5-4fa2-8176-4f28889d429a,1664236800000,
,988837f9-538a-4197-8eed-80408ed31fee.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:11.528,2022-09-16 02:24:15.504,0.0,+OWbbAvnWG,com.sec.android.app.shealth,988837f9-538a-4197-8eed-80408ed31fee,1661731200000,
,f1238c6c-d895-4287-a613-8dcb763a196b.extra_data.json,180.3,1745136,2394.089,2022-09-29 17:21:07.431,2022-09-28 04:18:41.266,187.90985,+OWbbAvnWG,com.sec.android.app.shealth,f1238c6c-d895-4287-a613-8dcb763a196b,1664323200000,
,8b5bd371-3293-4fb5-97f6-910612889097.extra_data.json,0.0,3122326,2355.1414,2022-09-26 04:06:18.685,2022-09-25 04:02:59.270,366.8241,+OWbbAvnWG,com.sec.android.app.shealth,8b5bd371-3293-4fb5-97f6-910612889097,1664064000000,
,19e029f1-f404-4f3d-9e9f-40d48f291ba2.extra_data.json,174.0,2334373,2354.3662,2022-10-09 15:45:29.450,2022-10-08 04:00:00.703,248.78833,+OWbbAvnWG,com.sec.android.app.shealth,19e029f1-f404-4f3d-9e9f-40d48f291ba2,1665187200000,
,6b136626-4b7e-4ba4-92f6-5416a20c3d77.extra_data.json,92.200005,8307156,2208.5115,2022-09-25 04:03:00.285,2022-09-24 04:00:00.647,1120.3776,+OWbbAvnWG,com.sec.android.app.shealth,6b136626-4b7e-4ba4-92f6-5416a20c3d77,1663977600000,
,d59e9f69-943b-49de-9450-b4c79b1e33db.extra_data.json,228.5,4655845,2294.5247,2022-10-04 16:30:23.735,2022-10-03 04:00:01.419,565.02875,+OWbbAvnWG,com.sec.android.app.shealth,d59e9f69-943b-49de-9450-b4c79b1e33db,1664755200000,
,ca63962b-8c5a-4fe3-8865-db3bdbf612f5.extra_data.json,0.0,0,2443.4426,2022-09-22 22:04:13.393,2022-09-16 02:24:15.543,0.0,+OWbbAvnWG,com.sec.android.app.shealth,ca63962b-8c5a-4fe3-8865-db3bdbf612f5,1662249600000,
,af938e70-90ed-44d6-af90-d9862599dc69.extra_data.json,190.7,1764214,2370.3342,2022-10-05 04:00:01.779,2022-10-04 04:00:00.577,186.52023,+OWbbAvnWG,com.sec.android.app.shealth,af938e70-90ed-44d6-af90-d9862599dc69,1664841600000,
,4aa0acca-cc01-4feb-9959-878d0989a8cc.extra_data.json,172.3,1108818,2388.6895,2022-10-15 16:29:01.185,2022-10-14 04:00:02.290,118.29999,+OWbbAvnWG,com.sec.android.app.shealth,4aa0acca-cc01-4feb-9959-878d0989a8cc,1665705600000,
,d5195aeb-7b7a-4c41-9982-479efe2f3c46.extra_data.json,211.2,3997335,2330.3958,2022-10-01 14:15:07.166,2022-09-30 04:00:02.163,488.93143,+OWbbAvnWG,com.sec.android.app.shealth,d5195aeb-7b7a-4c41-9982-479efe2f3c46,1664496000000,
,6e99dc4a-6621-45e9-b3ab-0b4fdf6cc777.extra_data.json,215.7,6101437,2270.8904,2022-10-02 04:07:35.023,2022-10-01 04:00:00.776,737.5912,+OWbbAvnWG,com.sec.android.app.shealth,6e99dc4a-6621-45e9-b3ab-0b4fdf6cc777,1664582400000,
,72385569-86de-4e89-b456-dbfd4e47426a.extra_data.json,0.0,2062236,2361.9875,2022-10-10 04:00:01.236,2022-10-09 04:00:01.993,241.6697,+OWbbAvnWG,com.sec.android.app.shealth,72385569-86de-4e89-b456-dbfd4e47426a,1665273600000,
,4b6b96b0-5df3-400f-a19e-b9352862427a.extra_data.json,0.0,0,2419.7434,2022-10-05 18:18:12.443,2022-09-16 02:24:15.581,0.0,+OWbbAvnWG,com.sec.android.app.shealth,4b6b96b0-5df3-400f-a19e-b9352862427a,1662768000000,
,d6ec0bd8-8fd5-43db-8257-105141d4850c.extra_data.json,0.0,1961239,2364.8162,2022-10-21 04:00:00.903,2022-10-20 04:00:00.780,214.7789,+OWbbAvnWG,com.sec.android.app.shealth,d6ec0bd8-8fd5-43db-8257-105141d4850c,1666224000000,
,b2498e5a-e938-4627-9af4-e42b63f4ff82.extra_data.json,240.7,1691078,2372.3826,2022-10-08 17:21:54.839,2022-10-07 04:00:00.544,181.52863,+OWbbAvnWG,com.sec.android.app.shealth,b2498e5a-e938-4627-9af4-e42b63f4ff82,1665100800000,
,41014be0-e2b3-4297-b91d-b3308c4c2567.extra_data.json,203.8,1305640,2383.1772,2022-10-11 16:15:32.773,2022-10-10 04:00:01.010,145.817,+OWbbAvnWG,com.sec.android.app.shealth,41014be0-e2b3-4297-b91d-b3308c4c2567,1665360000000,
,d166ee29-2aa7-4f6d-b2fa-00f3892409df.extra_data.json,224.7,7819514,2200.7478,2022-10-07 04:45:22.492,2022-10-06 04:00:01.164,1071.7194,+OWbbAvnWG,com.sec.android.app.shealth,d166ee29-2aa7-4f6d-b2fa-00f3892409df,1665014400000,
,89b27d9d-283e-4f37-bebc-5a672a6d5df1.extra_data.json,215.8,4326077,2298.586,2022-10-16 04:00:01.236,2022-10-15 04:00:01.220,472.2406,+OWbbAvnWG,com.sec.android.app.shealth,89b27d9d-283e-4f37-bebc-5a672a6d5df1,1665792000000,
,b55c30f8-9870-4062-bce6-19897ab80df3.extra_data.json,0.0,658329,2401.306,2022-10-27 15:27:15.049,2022-10-26 04:00:00.844,67.21,+OWbbAvnWG,com.sec.android.app.shealth,b55c30f8-9870-4062-bce6-19897ab80df3,1666742400000,
,2c91757f-c054-4c48-a63c-768c0806c76d.extra_data.json,221.5,5178321,2296.9968,2022-09-20 20:11:45.991,2022-09-17 04:00:00.656,488.96,+OWbbAvnWG,com.sec.android.app.shealth,2c91757f-c054-4c48-a63c-768c0806c76d,1663372800000,
,4a7c5ae8-c5cf-415b-ab21-e0a23567ef7d.extra_data.json,235.40001,3689567,2316.412,2022-10-14 04:00:02.871,2022-10-13 04:00:01.783,638.20447,+OWbbAvnWG,com.sec.android.app.shealth,4a7c5ae8-c5cf-415b-ab21-e0a23567ef7d,1665619200000,
,ed4d7b86-9086-4ed1-aed2-fbacf67ca67b.extra_data.json,190.6,2651274,2345.491,2022-10-13 14:52:10.484,2022-10-12 04:00:00.931,285.81094,+OWbbAvnWG,com.sec.android.app.shealth,ed4d7b86-9086-4ed1-aed2-fbacf67ca67b,1665532800000,
,38628f8a-db36-4d66-bc78-4657033b6119.extra_data.json,0.0,2478092,2350.341,2022-10-17 14:21:41.191,2022-10-16 04:00:00.854,271.60013,+OWbbAvnWG,com.sec.android.app.shealth,38628f8a-db36-4d66-bc78-4657033b6119,1665878400000,
,8eb013ce-85a4-4888-81a6-a13b22dca236.extra_data.json,0.0,2131946,2360.0354,2022-10-22 04:00:02.361,2022-10-21 04:00:00.635,239.99835,+OWbbAvnWG,com.sec.android.app.shealth,8eb013ce-85a4-4888-81a6-a13b22dca236,1666310400000,
,2ebcc6e8-2a6c-4562-a8ba-94fc6595a3c5.extra_data.json,0.0,447557,2407.2087,2022-11-02 04:00:01.783,2022-11-01 04:00:01.335,46.460003,+OWbbAvnWG,com.sec.android.app.shealth,2ebcc6e8-2a6c-4562-a8ba-94fc6595a3c5,1667260800000,
,18ce6f36-04b7-4e4f-9213-10ee3c16338e.extra_data.json,162.0,3163097,2353.9885,2022-09-24 04:21:17.480,2022-09-23 04:00:00.564,349.41995,+OWbbAvnWG,com.sec.android.app.shealth,18ce6f36-04b7-4e4f-9213-10ee3c16338e,1663891200000,
,48e37a3e-7097-445e-9536-adf1cbbd1c02.extra_data.json,177.40001,2979488,2336.2988,2022-10-19 18:13:01.388,2022-10-18 04:00:01.850,358.13742,+OWbbAvnWG,com.sec.android.app.shealth,48e37a3e-7097-445e-9536-adf1cbbd1c02,1666051200000,
,620a49a7-063a-4430-b4d9-939f370b182c.extra_data.json,0.0,1508349,2377.5,2022-10-20 04:00:00.968,2022-10-19 04:00:00.692,161.33846,+OWbbAvnWG,com.sec.android.app.shealth,620a49a7-063a-4430-b4d9-939f370b182c,1666137600000,
,1fc2d6ee-0845-49eb-a567-b805e58fff37.extra_data.json,0.0,1121493,2388.3345,2022-10-23 04:00:01.935,2022-10-22 04:00:01.982,119.04939,+OWbbAvnWG,com.sec.android.app.shealth,1fc2d6ee-0845-49eb-a567-b805e58fff37,1666396800000,
,fafe3908-cbb4-4c69-870a-6631827f9a33.extra_data.json,0.0,938602,2393.4565,2022-11-08 05:27:44.690,2022-11-07 05:00:01.285,96.38001,+OWbbAvnWG,com.sec.android.app.shealth,fafe3908-cbb4-4c69-870a-6631827f9a33,1667779200000,
,da5026ee-ec95-4f18-99b8-ae5c606a2277.extra_data.json,0.0,2537344,2348.6816,2022-10-28 04:00:01.994,2022-10-27 04:01:01.900,281.12006,+OWbbAvnWG,com.sec.android.app.shealth,da5026ee-ec95-4f18-99b8-ae5c606a2277,1666828800000,
,04f3caed-6f39-4f9f-81fd-258cfa1c0a15.extra_data.json,216.90001,2789626,2364.5505,2022-09-30 04:00:02.474,2022-09-29 04:00:01.537,300.47977,+OWbbAvnWG,com.sec.android.app.shealth,04f3caed-6f39-4f9f-81fd-258cfa1c0a15,1664409600000,
,4b710c2d-72ff-4afe-9b87-e62ffb3a397f.extra_data.json,80.200005,4077677,2305.5427,2022-10-26 20:10:11.287,2022-10-25 04:00:00.973,484.08942,+OWbbAvnWG,com.sec.android.app.shealth,4b710c2d-72ff-4afe-9b87-e62ffb3a397f,1666656000000,
,e2c27e9e-67d5-4bd1-a0ec-6c79a07d1917.extra_data.json,97.5,379256,2409.1218,2022-10-30 17:50:05.206,2022-10-28 04:00:01.755,39.499996,+OWbbAvnWG,com.sec.android.app.shealth,e2c27e9e-67d5-4bd1-a0ec-6c79a07d1917,1666915200000,
,7211d0b2-57e3-4a19-b798-7caa6930ce93.extra_data.json,0.0,579623,2403.5103,2022-10-25 04:00:01.657,2022-10-24 04:14:49.549,59.12,+OWbbAvnWG,com.sec.android.app.shealth,7211d0b2-57e3-4a19-b798-7caa6930ce93,1666569600000,
,286ee1a8-4f24-4514-88d7-ff45f2352349.extra_data.json,189.90001,4136087,2303.907,2022-11-14 16:44:43.815,2022-11-13 05:50:47.494,541.0597,+OWbbAvnWG,com.sec.android.app.shealth,286ee1a8-4f24-4514-88d7-ff45f2352349,1668297600000,
,a53e28b4-b2af-4693-9aa2-c2832fff83e7.extra_data.json,175.8,4401818,2296.4648,2022-11-04 04:00:01.075,2022-11-03 04:00:00.490,520.1455,+OWbbAvnWG,com.sec.android.app.shealth,a53e28b4-b2af-4693-9aa2-c2832fff83e7,1667433600000,
,fb20ce61-2dc8-4d46-8621-41b51be50a42.extra_data.json,224.8,3266944,2328.2483,2022-10-06 06:15:05.853,2022-10-05 04:00:01.612,398.39355,+OWbbAvnWG,com.sec.android.app.shealth,fb20ce61-2dc8-4d46-8621-41b51be50a42,1664928000000,
,4a7d47ee-c3d3-4010-acbd-94100800bbd4.extra_data.json,0.0,2616745,2346.458,2022-11-03 04:00:00.617,2022-11-02 04:00:01.627,330.93842,+OWbbAvnWG,com.sec.android.app.shealth,4a7d47ee-c3d3-4010-acbd-94100800bbd4,1667347200000,
,cfa34331-d190-4a83-b620-52de8a88a34c.extra_data.json,148.3,4345247,2298.049,2022-10-31 04:10:10.522,2022-10-30 04:00:01.158,548.38666,+OWbbAvnWG,com.sec.android.app.shealth,cfa34331-d190-4a83-b620-52de8a88a34c,1667088000000,
,d1b3d696-d50d-4645-b860-d68fbae202c4.extra_data.json,172.7,1975250,2364.424,2022-10-12 04:23:06.561,2022-10-11 04:00:00.765,208.0567,+OWbbAvnWG,com.sec.android.app.shealth,d1b3d696-d50d-4645-b860-d68fbae202c4,1665446400000,
,e20c68b5-a63a-448e-b084-399e6c55b753.extra_data.json,0.0,3006883,2335.5317,2022-11-01 04:00:01.448,2022-10-31 04:10:10.185,359.01654,+OWbbAvnWG,com.sec.android.app.shealth,e20c68b5-a63a-448e-b084-399e6c55b753,1667174400000,
,fb2912bb-bacc-46b9-ae25-736d42a2779c.extra_data.json,150.7,768784,2398.2126,2022-11-20 05:00:00.730,2022-11-19 05:21:02.146,84.04001,+OWbbAvnWG,com.sec.android.app.shealth,fb2912bb-bacc-46b9-ae25-736d42a2779c,1668816000000,
,3caa361b-9fbd-4940-b5af-a377a6f58d7a.extra_data.json,0.0,1872665,2367.2969,2022-11-09 05:07:11.396,2022-11-08 05:27:44.414,200.97023,+OWbbAvnWG,com.sec.android.app.shealth,3caa361b-9fbd-4940-b5af-a377a6f58d7a,1667865600000,
,6f1f29e0-2a5a-4d5f-a426-f23b0e6d9f22.extra_data.json,210.2,4629373,2290.0918,2022-11-06 17:17:40.106,2022-11-05 05:34:16.127,600.26447,+OWbbAvnWG,com.sec.android.app.shealth,6f1f29e0-2a5a-4d5f-a426-f23b0e6d9f22,1667606400000,
,cf618d6a-b894-48a4-815d-fc1dd764ea65.extra_data.json,167.90001,4758136,2286.4856,2022-11-10 05:00:02.215,2022-11-09 05:07:10.967,557.2478,+OWbbAvnWG,com.sec.android.app.shealth,cf618d6a-b894-48a4-815d-fc1dd764ea65,1667952000000,
,56c84258-cab0-4891-a90c-c1693a83737d.extra_data.json,0.0,2961061,2336.815,2022-11-15 05:00:00.687,2022-11-14 05:00:01.366,375.11996,+OWbbAvnWG,com.sec.android.app.shealth,56c84258-cab0-4891-a90c-c1693a83737d,1668384000000,
,d3c5a009-12c6-4f1f-a335-7cf09ccea0e9.extra_data.json,194.8,831749,2396.449,2022-10-18 04:41:10.435,2022-10-17 04:00:01.757,85.05004,+OWbbAvnWG,com.sec.android.app.shealth,d3c5a009-12c6-4f1f-a335-7cf09ccea0e9,1665964800000,
,7735d38c-b637-4d60-89a7-579261aecfc1.extra_data.json,0.0,3166432,2331.0632,2022-11-26 21:40:27.083,2022-11-25 05:06:39.247,403.85883,+OWbbAvnWG,com.sec.android.app.shealth,7735d38c-b637-4d60-89a7-579261aecfc1,1669334400000,
,0a445a64-8650-4191-9992-c4ab7959ad21.extra_data.json,0.0,2532535,2348.8164,2022-11-07 05:00:01.459,2022-11-06 04:00:01.699,328.08514,+OWbbAvnWG,com.sec.android.app.shealth,0a445a64-8650-4191-9992-c4ab7959ad21,1667692800000,
,d507bd59-1bd5-4792-a535-580e69af7f72.extra_data.json,203.90001,4031353,2306.84,2022-11-12 05:00:01.277,2022-11-11 05:00:00.635,502.25977,+OWbbAvnWG,com.sec.android.app.shealth,d507bd59-1bd5-4792-a535-580e69af7f72,1668124800000,
,54f5a922-d241-426b-88ca-13b9471a0e44.extra_data.json,0.0,567617,2403.8464,2022-11-16 05:00:02.090,2022-11-15 05:00:00.495,58.239998,+OWbbAvnWG,com.sec.android.app.shealth,54f5a922-d241-426b-88ca-13b9471a0e44,1668470400000,
,76d03e8d-9a71-46d7-ab55-85c065764901.extra_data.json,0.0,1166714,2387.068,2022-12-02 05:00:01.739,2022-12-01 05:00:00.404,124.68036,+OWbbAvnWG,com.sec.android.app.shealth,76d03e8d-9a71-46d7-ab55-85c065764901,1669852800000,
,5813fb1b-1806-4a48-9cf2-29677a5f9ae2.extra_data.json,0.0,2697211,2344.2046,2022-10-24 04:31:46.029,2022-10-23 04:00:01.790,330.55847,+OWbbAvnWG,com.sec.android.app.shealth,5813fb1b-1806-4a48-9cf2-29677a5f9ae2,1666483200000,
,076677f9-e1a8-4c2a-97ad-ec3550add06f.extra_data.json,214.90001,560812,2404.0369,2022-11-21 20:33:08.420,2022-11-20 05:00:00.540,60.719997,+OWbbAvnWG,com.sec.android.app.shealth,076677f9-e1a8-4c2a-97ad-ec3550add06f,1668902400000,
,f95c0e35-8bfa-4a45-a875-17a667d13e13.extra_data.json,174.0,4395830,2296.6323,2022-11-18 12:05:49.468,2022-11-17 05:00:02.364,498.09158,+OWbbAvnWG,com.sec.android.app.shealth,f95c0e35-8bfa-4a45-a875-17a667d13e13,1668643200000,
,b18306f3-8ffd-49da-8f63-c6a3c716cfeb.extra_data.json,0.0,4624250,2290.2354,2022-10-30 04:00:01.406,2022-10-29 04:00:00.614,553.2814,+OWbbAvnWG,com.sec.android.app.shealth,b18306f3-8ffd-49da-8f63-c6a3c716cfeb,1667001600000,
,57cfa7ee-4b8e-48af-8ae2-239c4a941560.extra_data.json,0.0,714623,2399.7295,2022-12-08 05:00:01.389,2022-12-07 05:00:00.421,74.04999,+OWbbAvnWG,com.sec.android.app.shealth,57cfa7ee-4b8e-48af-8ae2-239c4a941560,1670371200000,
,f407477f-e716-43b3-be20-243591e45592.extra_data.json,169.40001,2265634,2356.2915,2022-11-22 14:52:45.543,2022-11-21 05:00:00.323,236.9303,+OWbbAvnWG,com.sec.android.app.shealth,f407477f-e716-43b3-be20-243591e45592,1668988800000,
,7c6d8e1f-02cb-4ef8-9a4f-7f0aa893f3f1.extra_data.json,0.0,3226597,2329.3782,2022-11-13 05:50:47.648,2022-11-12 05:00:01.107,355.04977,+OWbbAvnWG,com.sec.android.app.shealth,7c6d8e1f-02cb-4ef8-9a4f-7f0aa893f3f1,1668211200000,
,88fc3a01-27d8-4d08-9fa3-39e26f0b863a.extra_data.json,0.0,1261297,2384.4192,2022-11-24 05:00:07.124,2022-11-23 05:00:01.402,129.48999,+OWbbAvnWG,com.sec.android.app.shealth,88fc3a01-27d8-4d08-9fa3-39e26f0b863a,1669161600000,
,98763601-ccd0-4584-ba9e-6dd77621409b.extra_data.json,0.0,450225,2407.1343,2022-11-27 06:34:28.820,2022-11-26 05:00:00.426,45.949997,+OWbbAvnWG,com.sec.android.app.shealth,98763601-ccd0-4584-ba9e-6dd77621409b,1669420800000,
,ca73bd21-b1e2-4cf3-980e-eb4a693f8a9b.extra_data.json,0.0,811739,2397.0095,2022-12-14 17:38:20.564,2022-12-13 05:00:01.866,84.640015,+OWbbAvnWG,com.sec.android.app.shealth,ca73bd21-b1e2-4cf3-980e-eb4a693f8a9b,1670889600000,
