number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,15005.0,,b44327e3-72b8-492e-830c-1903dbac5dc8,2023-05-09 12:50:44.386,2023-05-09 12:50:44.386,,,1203,UTC-0400,2212633,+OWbbAvnWG,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2023-05-09 12:50:36.519,a42f7468-b28a-430f-a6a3-eb0a931b674a,1,
2023-02-27 11:40:00.000,,,,2023-05-09 13:43:39.864,2023-05-09 13:43:39.864,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC-0500,2,+OWbbAvnWG,com.sec.android.app.shealth,Sleep.Goal,2023-02-27 08:59:00.000,5511ec02-4b15-4cc0-927b-d907a551c0b5,1,
2023-04-09 04:00:00.000,,100003.0,,2023-04-11 04:00:04.073,2023-04-10 04:00:06.010,,,tracker_pedometer_reward_most_walking_day,UTC-0400,"{""mTarget"":-1,""mValue"":13633}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-04-09 04:00:00.000,b9879139-3949-4d4b-9501-7cb041518060,1,
2022-09-28 12:40:00.000,,,,2023-05-09 13:43:39.864,2023-05-09 13:43:39.864,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC-0400,1,+OWbbAvnWG,com.sec.android.app.shealth,Sleep.Goal,2022-09-28 04:40:00.000,73857ebe-4c97-492f-b8e1-893905ea4339,0,
2023-05-13 04:00:00.000,,100003.0,,2023-05-19 04:00:06.012,2023-05-13 21:39:55.952,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":9097}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-05-13 04:00:00.000,4351f4e8-7553-4d0e-b0b4-41cca0770708,1,
2023-04-14 04:00:00.000,,100003.0,,2023-05-11 20:47:07.628,2023-04-14 22:59:32.890,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":12222}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-04-14 04:00:00.000,b45c3fae-c3e7-4c18-9f86-a7e64e820613,1,
2023-05-15 04:00:00.000,,100003.0,,2023-05-21 04:00:06.472,2023-05-16 01:35:02.900,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":7499}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-05-15 04:00:00.000,c35506cb-b6e0-4158-8020-1a33938fcf7b,1,
2023-04-26 04:00:00.000,,100003.0,,2023-05-11 20:47:05.644,2023-04-27 00:53:31.966,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":8158}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-04-26 04:00:00.000,769653b1-987a-42f2-af63-fb605495e463,1,
2023-05-14 04:00:00.000,,100003.0,,2023-05-20 04:00:08.030,2023-05-14 21:08:49.516,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":9068}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-05-14 04:00:00.000,715b463f-ddd9-48fd-b318-eaf83636282d,1,
2023-05-01 04:00:00.000,,100003.0,,2023-05-11 20:47:05.365,2023-05-01 22:53:16.822,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":8846}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-05-01 04:00:00.000,08d2567a-f24a-4d72-aa65-9fda4e6e7b8f,1,
2023-05-08 04:00:00.000,,100003.0,,2023-05-14 04:00:14.523,2023-05-08 19:55:01.504,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":8712}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-05-08 04:00:00.000,8d494436-a3ca-48e7-af23-d7cff9aa3de7,1,
2022-10-01 13:20:00.000,,,,2023-05-09 13:43:39.864,2023-05-09 13:43:39.864,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC-0400,2,+OWbbAvnWG,com.sec.android.app.shealth,Sleep.Goal,2022-10-01 04:30:00.000,0277000a-d56f-4013-a872-e85722a9caa9,0,
2023-05-13 04:00:00.000,,10009.0,,2023-05-19 04:00:05.078,2023-05-14 04:00:02.440,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":6609}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-05-13 04:00:00.000,8cf62b4c-28af-48c2-9161-482ec548b645,1,
2023-05-19 04:00:00.000,,100003.0,,2023-05-21 04:00:06.431,2023-05-19 23:42:12.566,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6500,""mValue"":6658}",+OWbbAvnWG,com.sec.android.app.shealth,tracker.pedometer,2023-05-19 04:00:00.000,05d1bc09-d734-4f82-88fb-cfc8270a6745,1,
