start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
,2022-12-12 17:20:44.865,2022-12-12 17:20:44.742,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2022-12-12 17:20:23.001,172138de-f347-40b5-99cd-fdf2aded9eed,
,2023-01-25 22:32:56.379,2023-01-25 22:32:56.312,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-25 22:31:12.999,042bef6b-5515-48d7-b6bd-cd815278d2ab,
,2023-02-11 22:28:35.814,2023-02-11 22:28:35.814,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-11 22:27:08.000,56dcc701-f605-4bf4-b4ba-d4c84928004e,
,2023-01-26 23:20:40.577,2023-01-26 23:20:40.577,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-26 23:19:45.001,0346eefa-32ef-4b55-bbba-a69aca9e1c19,
,2023-02-12 18:58:10.112,2023-02-12 18:58:10.112,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-12 18:57:32.000,8f1a837b-a1ae-4c58-a4e4-6e691c3a35be,
,2022-12-17 13:52:06.494,2022-12-17 13:52:06.494,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2022-12-17 13:48:50.000,0c3b14f0-536e-4a50-8e31-a05e49cf3474,
,2023-02-13 20:19:35.087,2023-02-13 20:18:24.886,3.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-13 20:18:29.000,6ab7ef07-7b3a-45f8-aca7-18cf98710a28,
,2022-12-22 20:56:12.581,2022-12-22 20:56:12.581,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2022-12-22 20:55:23.000,b52647a4-738e-41da-adf8-b78e32559372,
,2023-02-14 14:30:28.546,2023-02-14 14:30:28.546,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-14 14:27:15.000,1fb8be81-03bd-4d17-a8e2-7e454989f49f,
,2023-01-26 23:40:24.896,2023-01-26 23:40:24.896,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-26 23:40:04.001,1171a9eb-5ff7-41c7-aa05-ceab83a78db8,
,2023-02-16 00:59:12.998,2023-02-16 00:59:12.998,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-16 00:58:29.000,022ed0ee-b6a6-4b45-a334-330747e29d1b,
,2022-12-24 19:24:33.215,2022-12-24 19:24:33.215,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2022-12-24 19:24:32.000,656267b0-88a6-4b62-a434-2631fd20a0d5,
,2023-02-18 16:36:36.995,2023-02-18 16:36:36.995,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-18 16:36:03.001,23da2fdd-0311-46ac-833b-1b7ec4e1a274,
,2023-01-27 01:33:21.765,2023-01-27 01:33:21.765,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-27 01:04:17.999,5f42ac64-ca87-4e55-8991-79e57ae8ce98,
,2023-02-19 19:23:30.135,2023-02-19 19:23:30.135,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-19 19:21:52.000,9ede7b69-d818-4609-8db0-ac7f4a14e661,
,2022-12-26 19:11:02.766,2022-12-26 19:11:02.766,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2022-12-26 19:10:21.000,7dad4e60-f1dc-48cb-bf49-bd9f40012851,
,2023-02-20 20:29:09.507,2023-02-20 20:29:09.507,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-20 20:29:08.000,35b1ada7-ccf7-46fa-aa76-26df2f61c73d,
,2023-01-29 19:56:54.677,2023-01-29 19:56:54.677,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-29 19:55:18.000,e75ee705-c247-4728-9229-efc937f6bc6b,
,2022-12-29 02:38:24.742,2022-12-29 02:38:24.742,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2022-12-29 02:38:02.000,fcef3755-6094-4d4f-95b7-55462eb98cb4,
,2023-02-23 01:42:36.186,2023-02-23 01:42:36.186,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-23 01:41:54.001,cb26e661-2b40-46e7-9f5f-e099540c9679,
,2023-01-30 20:53:15.936,2023-01-30 20:53:15.936,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-30 20:52:39.000,23a10d51-58d5-427c-9dcf-83fce177a236,
,2023-02-24 19:06:13.762,2023-02-24 19:06:13.589,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-24 19:06:00.001,d37891af-f003-49a6-b38a-229b0f08c291,
,2023-01-06 17:08:53.474,2023-01-06 17:08:53.474,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-06 17:07:59.000,79dca794-2d85-4f76-83c7-8b521f540f4c,
,2023-02-25 01:12:23.400,2023-02-25 01:12:23.400,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-25 01:11:19.006,0e59b28b-0d5e-4bac-b6de-d39068944b6e,
,2023-02-01 21:23:53.378,2023-02-01 21:23:53.378,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-01 21:23:40.000,33e2f8d0-77cc-4f5a-8e18-a70b5ec8bdd9,
,2023-02-25 23:23:01.126,2023-02-25 23:23:01.126,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-25 23:20:59.000,7d6d8806-4db9-4508-9ded-9ec20ba70d0b,
,2023-01-07 01:18:59.479,2023-01-07 01:18:59.479,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-07 01:18:41.000,5dcd283c-08df-4fc6-8ebc-926389cffa5e,
,2023-02-27 19:24:51.479,2023-02-27 19:24:51.479,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-27 19:24:45.001,2d40de1a-ea17-4d4d-975f-1e28698a45ec,
,2023-02-02 21:15:02.782,2023-02-02 21:15:02.782,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-02 21:13:37.000,0c62b74d-ead2-4da5-be60-a9fa2b428d4e,
,2023-03-02 17:28:51.513,2023-03-02 17:28:51.513,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-02 17:28:16.999,ddd30f2f-316c-47e9-a226-6dc9dca4b0d1,
,2023-01-10 13:10:38.998,2023-01-10 13:10:38.998,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-10 12:56:33.000,6228931a-c471-46fb-9f9c-ab71b871864a,
,2023-03-03 21:00:44.974,2023-03-03 21:00:44.974,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-03 20:59:37.000,fc305d0f-1ba9-41f6-b234-08d854ef6b63,
,2023-02-02 23:13:55.161,2023-02-02 23:13:55.161,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-02 23:12:08.000,2fa1d932-6367-4851-afda-a6d921698546,
,2023-01-12 20:31:16.579,2023-01-12 20:31:16.579,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-12 20:07:50.000,043d759c-e309-4e96-99fe-e4989244076b,
,2023-03-05 02:47:47.517,2023-03-05 02:47:47.517,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-05 02:46:32.001,5a323aed-d905-4347-b6ab-554da165dca0,
,2023-02-05 18:19:57.829,2023-02-05 18:19:57.829,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-05 18:19:20.000,131beb02-befb-40cc-a744-16f268ed3147,
,2023-03-06 00:05:45.234,2023-03-06 00:05:45.234,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-06 00:05:04.999,0d109f97-dafd-4e3c-8176-3e0231d296d7,
,2023-01-14 20:47:51.954,2023-01-14 20:47:51.771,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-14 20:46:30.000,7fce4ef1-d87b-473b-9f7d-374e07e717c3,
,2023-03-07 20:04:10.248,2023-03-07 20:04:10.248,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-07 20:00:17.000,78bf401d-d5d6-42a3-b890-129066773d9f,
,2023-02-08 17:08:41.964,2023-02-08 17:08:41.964,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-08 17:05:37.999,308da423-812c-4077-871d-43a02859eea5,
,2023-03-08 20:50:40.990,2023-03-08 20:50:40.990,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-08 20:45:11.000,e06277f8-2c00-4486-bc22-b72c4a0720ed,
,2023-01-16 16:29:57.083,2023-01-16 16:29:32.278,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-16 16:29:40.999,fbaefcf4-d3dc-4129-ab0e-61efcadf121f,
,2023-03-09 20:07:16.561,2023-03-09 20:07:16.561,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-09 20:04:27.000,19ede9ed-3f9e-4f96-af75-a0fe9aba3300,
,2023-02-09 04:24:48.508,2023-02-09 04:24:48.337,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-09 04:24:07.001,0d907ec5-6410-430b-8138-343187867ea1,
,2023-03-11 14:30:44.568,2023-03-11 14:30:44.568,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-11 14:24:41.000,c656ffbe-95c5-409b-978d-43caddd95e1d,
,2023-01-20 18:29:25.282,2023-01-20 18:29:19.209,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-20 18:29:24.000,4dcd66c4-56ba-4e13-9a5b-4ec761bcaed7,
,2023-03-11 21:01:55.089,2023-03-11 21:01:55.089,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-11 20:53:14.000,ca3ca7ed-24b1-47ef-b660-ef45d64df7bb,
,2023-02-09 18:32:15.954,2023-02-09 18:32:15.954,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-09 18:31:43.001,a29cb15d-1268-49fd-9e23-cf8b55f8f4a1,
,2023-01-21 18:26:56.793,2023-01-21 18:26:56.793,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-21 18:26:56.000,23d9c1b6-baff-4dfc-bfea-5522b9d6cb15,
,2023-03-12 22:30:06.150,2023-03-12 22:30:06.150,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-12 22:30:03.000,5248dd43-58a1-4af8-8bb4-b2c496b0549b,
,2023-03-13 21:37:12.638,2023-03-13 21:37:12.638,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-13 21:35:08.000,2b49e6f1-9121-4fad-ad3f-e67184f9c450,
,2023-01-21 21:09:54.363,2023-01-21 21:09:54.363,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-21 21:09:41.999,3f18a166-c3d7-41ac-96f3-89955564f186,
,2023-03-17 22:10:20.671,2023-03-17 22:10:20.671,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-17 22:07:54.001,7060a5b5-2aaf-4cde-a0a3-565238871f8d,
,2023-02-10 15:09:18.429,2023-02-10 15:08:42.803,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-10 15:08:56.000,519da9de-6d38-4331-816c-7560be9cdb5e,
,2023-03-19 17:24:03.934,2023-03-19 17:24:03.768,2.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-19 17:23:15.001,624b1bfe-71e7-496c-b2f4-1e455aeb37bf,
,2023-01-22 02:35:06.869,2023-01-22 02:35:06.869,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-22 02:34:43.000,acb99da6-9288-46ce-8e9c-1d02e0667504,
,2023-02-11 18:14:02.206,2023-02-11 18:14:02.206,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-11 18:12:41.001,1ed974fe-2bf2-43d8-ad92-75717f78d53f,
,2023-03-19 19:58:43.834,2023-03-19 19:58:43.834,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-19 19:58:00.999,19888a10-bc6d-45d9-a77c-b0ccc7ca5695,
,2023-03-19 23:44:32.027,2023-03-19 23:44:31.856,3.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-19 23:44:02.001,ffc67fb6-17a4-49af-b247-a352b6c8a243,
,2023-01-25 21:40:19.961,2023-01-25 21:40:19.961,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-25 21:39:23.000,15f2eed5-2b51-4771-8194-8bdf484c51bb,
,2023-02-11 21:45:50.390,2023-02-11 21:45:50.390,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-11 21:40:32.000,f33ad2c0-9c38-4cb6-b772-dcff68d011fd,
,2023-03-20 01:00:48.313,2023-03-20 01:00:48.313,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-20 01:00:15.000,fafd35a0-3440-46b7-bd4b-9f5eb69e6f27,
,2023-01-26 23:08:36.427,2023-01-26 23:08:36.427,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-26 23:08:22.000,7494e918-e6c6-4f4d-9442-dcfdd04f8059,
,2023-03-20 19:50:48.870,2023-03-20 19:50:48.870,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-20 19:50:47.001,36bb9729-11be-4a03-82b3-885076ac615f,
,2023-02-12 01:23:24.483,2023-02-12 01:23:24.483,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-12 01:22:43.000,94ebd960-c77d-49a2-be70-14cedbdd1ae1,
,2023-03-21 21:27:14.349,2023-03-21 21:27:14.349,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-21 21:23:33.000,d559ce71-2b01-426b-890e-eba883cf3a3d,
,2023-01-26 23:30:02.216,2023-01-26 23:30:02.216,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-26 23:29:57.000,11910185-050e-4d55-bcfa-b13a2d350b35,
,2023-03-22 16:42:34.782,2023-03-22 16:42:34.782,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-22 16:42:29.000,03823866-974c-48ea-93e6-ff06a6487bf0,
,2023-02-13 17:19:30.686,2023-02-13 17:17:01.801,3.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-13 17:17:06.999,0dcc3ceb-6a39-4051-aab7-9b54f131c5ab,
,2023-03-23 00:23:04.332,2023-03-23 00:23:04.332,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-23 00:22:54.000,f5296e18-f4a7-4ec7-b365-d5c997141731,
,2023-01-27 00:35:46.806,2023-01-27 00:35:46.806,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-27 00:28:00.000,cbb204fe-9213-4ba3-b79b-0d77a8bee526,
,2023-02-14 14:25:19.624,2023-02-14 14:25:19.624,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-14 14:25:18.999,526701d3-fdcb-43da-a236-17cb75cf4e07,
,2023-03-26 18:57:36.612,2023-03-26 18:57:36.612,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-26 18:55:46.999,5081d37c-2093-47c4-8c41-fe1e18daf121,
,2023-01-29 01:34:43.770,2023-01-29 01:34:43.770,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-29 01:33:44.000,1e8f7ecc-b34f-4d55-ab94-0eef41df6fc6,
,2023-03-27 00:27:26.644,2023-03-27 00:27:26.644,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-27 00:26:41.001,95497c30-cce2-4685-8fa1-37617643f397,
,2023-02-15 18:13:28.121,2023-02-15 18:13:28.121,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-15 18:11:40.001,f5ddc1a7-61fe-4572-affc-9be1f8ee6b2d,
,2023-03-27 21:44:12.079,2023-03-27 21:44:12.079,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-27 21:44:05.000,e0e0a959-82ff-4bdf-bd15-c4a072ac0322,
,2023-01-29 20:18:27.144,2023-01-29 20:18:27.144,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-01-29 20:17:12.001,de62025a-3757-4400-ab58-e1bf5cf3b82d,
,2023-03-30 16:37:32.244,2023-03-30 16:37:32.244,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-30 16:37:03.000,f702952a-9c80-4e94-9297-8066d1ba6dd5,
,2023-02-17 22:53:58.268,2023-02-17 22:53:58.268,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-17 22:53:42.001,fd3515ef-f8ce-45fd-8eb6-cf4a69aeb957,
,2023-03-31 16:53:06.855,2023-03-31 16:53:06.855,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-31 16:49:46.999,9e723e0a-8a20-4d4d-adfc-1bc176a9437e,
,2023-02-01 17:37:22.560,2023-02-01 17:37:22.560,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-01 17:30:16.000,ecbedb23-c3d3-4904-bedd-d79b9609cdb0,
,2023-02-19 18:22:12.215,2023-02-19 18:22:12.215,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-19 18:21:30.001,67d23ff4-eaed-47a1-b703-70feb15e6ae8,
,2023-03-31 23:58:49.633,2023-03-31 23:58:49.633,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-31 23:58:29.000,a2a3d3d7-fdf8-47ea-9047-d42d79cd818b,
,2023-02-20 20:17:08.898,2023-02-20 20:17:08.898,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-20 20:16:59.000,0b972ab8-9a7e-4c2a-bb55-b1802bbdcb9c,
,2023-04-02 13:52:48.786,2023-04-02 13:52:48.786,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-02 13:52:45.000,f46819cc-7f1a-452e-be7e-66a7161b20bc,
,2023-02-01 22:01:42.581,2023-02-01 22:01:42.249,2.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-01 21:59:41.000,8b93bab2-bfa3-4010-829c-c719ca98cd10,
,2023-04-02 16:32:31.433,2023-04-02 16:32:31.433,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-02 16:29:32.000,76faba66-e364-4b29-8d46-b5696c75cf3d,
,2023-02-21 17:07:34.706,2023-02-21 17:07:34.706,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-21 17:07:29.000,4bdfecec-e5c3-4c30-b852-ec5b29342ad8,
,2023-02-02 21:25:51.145,2023-02-02 21:25:51.145,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-02 21:22:19.999,ae6b4455-50f2-4d9b-aeb3-d89692195dc6,
,2023-04-02 16:58:00.488,2023-04-02 16:58:00.421,2.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-02 16:57:48.999,7aa90971-2ee1-44be-88e2-531369d480a7,
,2023-02-04 20:03:45.482,2023-02-04 20:03:45.482,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-04 20:00:55.000,cc01a057-df7d-4754-8195-4f2f38bb0e2b,
,2023-02-24 19:06:13.374,2023-02-24 19:06:13.374,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-24 19:05:18.001,08caf3cc-c0cf-4cbb-b729-75e19612a386,
,2023-04-03 00:14:22.285,2023-04-03 00:14:22.285,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-03 00:12:10.000,0aa49000-6329-4a27-ab1c-976c48f51ede,
,2023-04-03 14:48:40.044,2023-04-03 14:48:39.735,2.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-03 14:48:27.999,82106b9d-f98f-4372-acd4-c6e3a3fc1940,
,2022-09-21 03:00:10.855,2022-09-21 03:00:10.855,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-09-21 02:58:52.000,9d1a4a66-3aad-4d78-a842-408aec361c46,
,2023-04-05 01:05:24.094,2023-04-05 01:05:24.094,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-05 01:02:40.000,57c568a7-ba6c-478b-bc6d-9c9eb07e84fc,
,2023-02-06 15:13:45.983,2023-02-06 15:13:45.983,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-06 15:13:07.000,f4be8d1a-9e08-46ef-a296-9ddb533fc8d1,
,2022-09-24 19:24:59.697,2022-09-24 19:24:59.697,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-09-24 19:02:41.001,63d3709c-5247-4d49-9c7e-cb95fb8e8f4c,
,2023-02-08 23:06:06.575,2023-02-08 23:06:06.575,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-08 23:05:44.000,b43a9dd7-02ec-49a8-bc01-909107441f91,
,2023-02-24 23:48:54.628,2023-02-24 23:48:54.628,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-24 23:45:29.000,71001d62-fa5d-4752-b73a-4e556d737921,
,2023-04-06 19:11:09.474,2023-04-06 19:11:09.390,2.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2023-04-06 19:10:59.001,ce885918-7818-4d36-9e82-132afbe31376,
,2022-09-24 23:05:23.708,2022-09-24 23:05:23.632,2.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-09-24 23:03:16.000,aaacdc2a-68e7-429e-830c-f42d9ded1d8e,
,2023-02-25 23:23:00.710,2023-02-25 23:23:00.710,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-25 22:55:59.000,dd8c7d62-2974-4924-a9c6-d45d66862d8f,
,2023-02-09 05:04:02.913,2023-02-09 05:04:02.913,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-09 04:56:06.000,5a0cffd1-e009-4c39-8b9a-88cf878e64c3,
,2022-09-27 02:15:46.491,2022-09-27 02:15:46.491,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-09-27 01:28:21.001,35f0501f-6241-4e76-a615-cdbe780d683c,
,2023-02-27 19:23:20.621,2023-02-27 19:23:20.621,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-27 19:21:33.000,1cec965a-99b2-48e2-a4be-5f41858ccb30,
,2023-02-10 02:01:59.130,2023-02-10 02:01:59.130,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-10 02:01:45.000,94d5f9e7-9d31-4c5f-a6b9-20c502e88e59,
,2022-09-30 00:55:21.425,2022-09-30 00:55:21.425,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-09-30 00:52:38.000,ea3046f2-19b3-4782-b7c6-1342cb3dffb4,
,2023-02-10 15:39:01.932,2023-02-10 15:39:01.932,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-10 15:38:09.000,3112e86d-568d-472b-93d3-173a011ba68b,
,2023-03-02 02:11:19.216,2023-03-02 02:11:19.216,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-02 02:11:05.000,3e23d2de-25a1-4da7-abbc-c759719aa774,
,2023-02-11 19:17:44.479,2023-02-11 19:17:44.479,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-11 19:16:50.000,cfc85c8f-b8d7-4d69-8bf9-f3e525a17b55,
,2022-10-01 16:14:53.242,2022-10-01 16:14:53.242,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-10-01 16:14:16.000,c0be1224-3205-46b0-a96f-24c447921aa2,
,2023-02-11 22:28:35.971,2023-02-11 22:28:35.971,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-11 22:27:24.000,cc7ad407-6004-411e-9e41-116a4efa2001,
,2023-03-03 18:03:49.888,2023-03-03 18:03:49.888,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-03 18:03:15.001,ba20990a-62a1-4bf4-9ec1-d283d5e50b6f,
,2022-10-02 16:01:31.157,2022-10-02 16:01:31.157,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-10-02 15:52:19.000,d8d49a13-ba91-40e7-859b-10027bb9cda3,
,2023-02-12 19:03:24.425,2023-02-12 19:03:24.425,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-12 19:03:21.000,46afff3d-688d-446b-995e-e1bdfd491a1b,
,2023-03-04 19:53:07.245,2023-03-04 19:53:07.245,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-04 19:46:29.999,2236b8fe-79d9-45a8-b584-b4713ec22c0e,
,2023-02-13 21:37:19.806,2023-02-13 21:37:19.806,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-13 21:37:05.000,fb6acae9-2806-4a71-92c8-bad9dcd998fa,
,2022-10-02 18:54:19.885,2022-10-02 18:54:19.885,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-10-02 18:53:24.006,6899f765-0f58-4981-992a-f026f8f7c40b,
,2023-03-05 23:51:08.572,2023-03-05 23:51:08.572,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-05 23:47:13.000,6d7ef602-bb4d-403b-8d1a-d1824dffbaeb,
,2023-02-14 19:56:52.641,2023-02-14 19:56:52.641,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-14 19:56:47.000,da890423-cf6d-42a5-bbfa-e7a16d965124,
,2022-10-06 19:14:02.266,2022-10-06 19:14:02.266,1.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-10-06 19:12:44.001,86a0cdd4-ab8d-4d40-830e-23ec762f4f5e,
,2023-02-16 17:00:23.666,2023-02-16 17:00:23.666,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-16 16:59:45.999,eed4f16d-aea4-4750-b481-76e5c907041f,
,2023-03-07 19:54:32.592,2023-03-07 19:54:32.592,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-03-07 19:53:54.000,ba5a68fc-4f05-46f6-adb0-4f6b8313734b,
,2023-02-18 19:03:06.748,2023-02-18 19:03:06.748,1.0,UTC-0500,oL6fnwM6i7,com.sec.android.app.shealth,2023-02-18 19:01:31.000,f7bc639b-1225-4b3e-9247-40b62a269468,
,2022-10-10 20:50:23.849,2022-10-10 20:50:23.710,3.0,UTC-0400,oL6fnwM6i7,com.sec.android.app.shealth,2022-10-10 20:49:10.000,9df77b56-18d8-4dd6-bf77-31a9951038c2,
