binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
a236d95d-bb31-4d44-9ca8-721356b984f2.binning_data.json,2023-01-21 05:00:02.074,2023-01-21 05:00:02.074,com.sec.android.app.shealth,0,4604,1.2103893,3485.8901,328.16,+OWbbAvnWG,com.sec.android.app.shealth,a236d95d-bb31-4d44-9ca8-721356b984f2,1674172800000,
872304d5-da11-42e0-89a9-9003a1c488c6.binning_data.json,2023-01-25 01:17:49.621,2023-01-24 06:29:44.037,com.sec.android.app.shealth,-2,4805,1.1448038,3633.92,337.56,VfS0qUERdZ,com.sec.android.app.shealth,872304d5-da11-42e0-89a9-9003a1c488c6,1674518400000,
11ba3546-5e09-4fa2-94fa-578c2aeb9b11.binning_data.json,2023-01-19 03:55:01.828,2023-01-18 05:44:06.679,com.sec.android.app.shealth,-2,4511,1.3343387,3678.3574,325.03867,VfS0qUERdZ,com.sec.android.app.shealth,11ba3546-5e09-4fa2-94fa-578c2aeb9b11,1674000000000,
cb7ad8db-56a2-445a-b3f8-dc2d288e3d08.binning_data.json,2023-01-31 05:14:33.273,2023-01-30 07:35:02.561,com.sec.android.app.shealth,-2,6250,1.3156124,5042.422,445.22018,VfS0qUERdZ,com.sec.android.app.shealth,cb7ad8db-56a2-445a-b3f8-dc2d288e3d08,1675036800000,
9605509e-eccf-485e-960a-bb3579d9d956.binning_data.json,2023-01-20 05:00:02.853,2023-01-19 05:00:02.288,com.sec.android.app.shealth,102,3885,1.3940443,3299.9575,286.28867,oL6fnwM6i7,com.sec.android.app.shealth,9605509e-eccf-485e-960a-bb3579d9d956,1674000000000,
2c6e2c7c-231f-4f9f-b985-adcc027ff4c9.binning_data.json,2023-01-24 01:53:04.964,2023-01-23 17:13:23.758,com.sec.android.app.shealth,-2,6568,1.1979132,4885.38,479.85004,VfS0qUERdZ,com.sec.android.app.shealth,2c6e2c7c-231f-4f9f-b985-adcc027ff4c9,1674432000000,
4ba10fee-6e6a-4d89-b506-f9b468d6d59b.binning_data.json,2023-01-23 05:06:57.768,2023-01-23 05:06:57.768,com.sec.android.app.shealth,0,4304,1.221465,3254.52,302.93002,+OWbbAvnWG,com.sec.android.app.shealth,4ba10fee-6e6a-4d89-b506-f9b468d6d59b,1674345600000,
e12b2cee-29d1-4970-b1a8-a56093e9cd88.binning_data.json,2023-01-21 14:57:10.917,2023-01-20 05:33:26.573,com.sec.android.app.shealth,-2,6130,1.3355706,4941.44,439.17886,VfS0qUERdZ,com.sec.android.app.shealth,e12b2cee-29d1-4970-b1a8-a56093e9cd88,1674172800000,
f8cce6b6-ff43-40c8-837a-d19a0da94dca.binning_data.json,2023-01-27 06:10:30.584,2023-01-27 06:10:30.584,com.sec.android.app.shealth,0,6809,1.2192754,5054.71,498.89,+OWbbAvnWG,com.sec.android.app.shealth,f8cce6b6-ff43-40c8-837a-d19a0da94dca,1674691200000,
0d043c6b-f113-4214-b83f-029ddc49acf8.binning_data.json,2023-01-22 05:00:19.199,2023-01-21 05:00:03.666,com.sec.android.app.shealth,102,4354,1.4085141,3691.1238,315.4392,oL6fnwM6i7,com.sec.android.app.shealth,0d043c6b-f113-4214-b83f-029ddc49acf8,1674172800000,
60eadfdb-4321-466f-a73d-48f9d4aa8a8a.binning_data.json,2023-02-02 19:55:28.527,2023-02-01 06:15:08.106,com.sec.android.app.shealth,-2,5937,1.3838108,4841.9033,433.98026,VfS0qUERdZ,com.sec.android.app.shealth,60eadfdb-4321-466f-a73d-48f9d4aa8a8a,1675209600000,
9bc25537-11c8-437b-9272-ef63b9a95bfe.binning_data.json,2023-01-27 06:10:32.256,2023-01-26 05:00:05.731,com.sec.android.app.shealth,102,1474,1.4519682,1255.52,110.65,oL6fnwM6i7,com.sec.android.app.shealth,9bc25537-11c8-437b-9272-ef63b9a95bfe,1674604800000,
fca1d47a-b737-42e0-a374-113f9e4fe8f3.binning_data.json,2023-01-23 01:50:46.412,2023-01-22 05:40:34.307,com.sec.android.app.shealth,-2,5389,1.271131,4186.9805,383.35596,VfS0qUERdZ,com.sec.android.app.shealth,fca1d47a-b737-42e0-a374-113f9e4fe8f3,1674345600000,
cf0847e1-a0b8-4c53-b63f-a046de772b6e.binning_data.json,2023-01-26 22:52:00.284,2023-01-25 05:55:01.404,com.sec.android.app.shealth,-2,4971,1.2406647,3859.74,351.21,VfS0qUERdZ,com.sec.android.app.shealth,cf0847e1-a0b8-4c53-b63f-a046de772b6e,1674604800000,
d8892871-a07b-4a6c-89a6-16ac7ea17642.binning_data.json,2023-01-28 05:00:20.059,2023-01-28 05:00:20.059,com.sec.android.app.shealth,102,2561,1.4725884,2195.6892,183.49014,oL6fnwM6i7,com.sec.android.app.shealth,d8892871-a07b-4a6c-89a6-16ac7ea17642,1674777600000,
aeaa2f15-7958-4cd5-ad1a-d914cb3e8c2f.binning_data.json,2023-01-23 05:07:00.027,2023-01-23 05:07:00.027,com.sec.android.app.shealth,102,1714,1.4156822,1457.2089,125.006096,oL6fnwM6i7,com.sec.android.app.shealth,aeaa2f15-7958-4cd5-ad1a-d914cb3e8c2f,1674345600000,
ff2e8b45-bd6c-4f2e-ac01-7453b4e8e876.binning_data.json,2023-02-04 03:25:59.064,2023-02-03 16:25:13.739,com.sec.android.app.shealth,-2,5050,1.1164724,3620.49,160.99,VfS0qUERdZ,com.sec.android.app.shealth,ff2e8b45-bd6c-4f2e-ac01-7453b4e8e876,1675382400000,
c37891ff-7178-4b8a-a121-a15db9219982.binning_data.json,2023-01-29 05:00:02.633,2023-01-29 05:00:02.633,com.sec.android.app.shealth,0,1434,1.2771817,1089.2,103.3,+OWbbAvnWG,com.sec.android.app.shealth,c37891ff-7178-4b8a-a121-a15db9219982,1674864000000,
368825e6-76c7-4789-a7b8-5f6da89f4d87.binning_data.json,2023-01-30 06:00:15.106,2023-01-30 06:00:15.106,com.sec.android.app.shealth,102,2683,1.4832077,2302.7202,200.23007,oL6fnwM6i7,com.sec.android.app.shealth,368825e6-76c7-4789-a7b8-5f6da89f4d87,1674950400000,
ce727858-a905-41b8-bc54-8625571ed047.binning_data.json,2023-01-25 05:20:09.950,2023-01-25 05:20:09.950,com.sec.android.app.shealth,0,4805,1.1448038,3633.92,337.56,+OWbbAvnWG,com.sec.android.app.shealth,ce727858-a905-41b8-bc54-8625571ed047,1674518400000,
a809d318-e201-45f0-81ec-efb0b95d8b69.binning_data.json,2023-01-28 02:02:56.460,2023-01-27 06:55:12.017,com.sec.android.app.shealth,-2,3927,1.3167046,3180.8992,278.62015,VfS0qUERdZ,com.sec.android.app.shealth,a809d318-e201-45f0-81ec-efb0b95d8b69,1674777600000,
033764a1-0f0c-48a9-897e-7c93c1528c03.binning_data.json,2023-01-31 05:00:01.847,2023-01-31 05:00:01.847,com.sec.android.app.shealth,0,4132,1.1816678,3127.47,286.74002,+OWbbAvnWG,com.sec.android.app.shealth,033764a1-0f0c-48a9-897e-7c93c1528c03,1675036800000,
3f4474be-ed1f-4a69-b857-77d9e54f196c.binning_data.json,2023-01-26 05:00:01.623,2023-01-26 05:00:01.623,com.sec.android.app.shealth,0,4139,1.1853294,3129.69,288.75,+OWbbAvnWG,com.sec.android.app.shealth,3f4474be-ed1f-4a69-b857-77d9e54f196c,1674604800000,
522f0833-4696-4488-996d-ec7acc7cb7f7.binning_data.json,2023-02-06 05:14:00.144,2023-02-06 05:00:02.081,com.sec.android.app.shealth,0,2265,1.1228117,1659.25,70.77,+OWbbAvnWG,com.sec.android.app.shealth,522f0833-4696-4488-996d-ec7acc7cb7f7,1675555200000,
f6cca45a-1cd9-441d-be02-205cdf29ae61.binning_data.json,2023-02-01 05:00:02.285,2023-02-01 05:00:02.285,com.sec.android.app.shealth,102,1737,1.4273144,1474.7085,125.83015,oL6fnwM6i7,com.sec.android.app.shealth,f6cca45a-1cd9-441d-be02-205cdf29ae61,1675123200000,
97c1f4a8-8bcc-468f-ade3-2d1118c74267.binning_data.json,2023-01-30 02:47:39.399,2023-01-29 05:56:02.039,com.sec.android.app.shealth,-2,4960,1.3460572,3993.2803,356.71008,VfS0qUERdZ,com.sec.android.app.shealth,97c1f4a8-8bcc-468f-ade3-2d1118c74267,1674950400000,
325cf9c5-c94f-4bd7-a921-bd197b9e8e86.binning_data.json,2023-01-28 05:00:20.054,2023-01-27 06:10:32.271,com.sec.android.app.shealth,102,4655,1.4409887,3980.7993,357.73993,oL6fnwM6i7,com.sec.android.app.shealth,325cf9c5-c94f-4bd7-a921-bd197b9e8e86,1674691200000,
2cd48fb2-d6d6-4a97-a31d-6b6e970bafa1.binning_data.json,2023-02-02 05:26:50.332,2023-02-02 05:26:50.332,com.sec.android.app.shealth,0,3203,1.2148025,2379.17,235.9,+OWbbAvnWG,com.sec.android.app.shealth,2cd48fb2-d6d6-4a97-a31d-6b6e970bafa1,1675209600000,
b99ff01f-fecb-4dbc-a036-8cf7aea9948b.binning_data.json,2023-02-08 05:00:07.984,2023-02-08 05:00:07.984,com.sec.android.app.shealth,0,1091,1.1836581,809.44,34.76,+OWbbAvnWG,com.sec.android.app.shealth,b99ff01f-fecb-4dbc-a036-8cf7aea9948b,1675728000000,
491416d0-7558-4a80-b83b-24c079b972a5.binning_data.json,2023-01-28 05:00:03.292,2023-01-28 05:00:03.292,com.sec.android.app.shealth,0,2149,1.1633675,1623.73,150.31,+OWbbAvnWG,com.sec.android.app.shealth,491416d0-7558-4a80-b83b-24c079b972a5,1674777600000,
93b3bba8-c387-4868-8a0b-4d1dc4262d51.binning_data.json,2023-02-03 05:00:03.275,2023-02-03 05:00:03.275,com.sec.android.app.shealth,102,3288,1.4927222,2807.6143,239.58739,oL6fnwM6i7,com.sec.android.app.shealth,93b3bba8-c387-4868-8a0b-4d1dc4262d51,1675296000000,
8a8f5a64-87aa-4495-b07e-c60268d2af39.binning_data.json,2023-02-01 03:55:00.335,2023-01-31 07:46:21.493,com.sec.android.app.shealth,-2,3206,1.3226696,2573.8684,224.43013,VfS0qUERdZ,com.sec.android.app.shealth,8a8f5a64-87aa-4495-b07e-c60268d2af39,1675123200000,
02b7c43b-1d5d-48fb-bd4f-da253256fef3.binning_data.json,2023-01-29 05:00:03.520,2023-01-29 05:00:03.520,com.sec.android.app.shealth,102,4502,1.4401578,3834.4536,324.65036,oL6fnwM6i7,com.sec.android.app.shealth,02b7c43b-1d5d-48fb-bd4f-da253256fef3,1674864000000,
31fd33ea-fb4a-45d0-902b-d963e1f7392b.binning_data.json,2023-01-30 06:00:10.411,2023-01-30 06:00:10.411,com.sec.android.app.shealth,0,3344,1.2607659,2570.05,235.83,+OWbbAvnWG,com.sec.android.app.shealth,31fd33ea-fb4a-45d0-902b-d963e1f7392b,1674950400000,
d5774fd1-ee21-48bf-b326-7f9ff6a88f59.binning_data.json,2023-02-03 03:57:27.627,2023-02-02 06:04:03.001,com.sec.android.app.shealth,-2,4053,1.4182382,3315.042,290.32867,VfS0qUERdZ,com.sec.android.app.shealth,d5774fd1-ee21-48bf-b326-7f9ff6a88f59,1675296000000,
7e224027-65f4-40ef-83a8-9d21e12dd2b1.binning_data.json,2023-02-10 05:00:03.507,2023-02-10 05:00:03.507,com.sec.android.app.shealth,102,3804,1.4365876,3239.3164,280.0514,oL6fnwM6i7,com.sec.android.app.shealth,7e224027-65f4-40ef-83a8-9d21e12dd2b1,1675900800000,
9609d780-7dd2-4c7c-b259-7664e6b3bdea.binning_data.json,2023-02-04 05:15:53.186,2023-02-04 05:15:53.186,com.sec.android.app.shealth,0,5050,1.1164724,3620.49,160.99,+OWbbAvnWG,com.sec.android.app.shealth,9609d780-7dd2-4c7c-b259-7664e6b3bdea,1675382400000,
44a29830-dcd0-4690-b085-ebbe95593b29.binning_data.json,2023-02-06 15:06:01.336,2023-02-05 06:55:02.514,com.sec.android.app.shealth,-2,4690,1.3422073,3831.543,282.13834,VfS0qUERdZ,com.sec.android.app.shealth,44a29830-dcd0-4690-b085-ebbe95593b29,1675555200000,
8dc93d89-2975-422e-9191-ec8585f935f9.binning_data.json,2023-02-01 05:00:02.277,2023-01-31 05:00:03.815,com.sec.android.app.shealth,102,4294,1.4446558,3661.4016,311.55026,oL6fnwM6i7,com.sec.android.app.shealth,8dc93d89-2975-422e-9191-ec8585f935f9,1675036800000,
781a3fb0-ebb7-40f8-96d0-b06dd64d6150.binning_data.json,2023-02-13 05:00:02.176,2023-02-12 05:00:02.874,com.sec.android.app.shealth,102,10817,1.4545828,9240.407,803.5001,oL6fnwM6i7,com.sec.android.app.shealth,781a3fb0-ebb7-40f8-96d0-b06dd64d6150,1676073600000,
a6122cff-003d-4388-95b3-16068972e629.binning_data.json,2023-02-07 05:00:02.469,2023-02-06 05:00:03.286,com.sec.android.app.shealth,102,4029,1.4386327,3428.3333,290.06827,oL6fnwM6i7,com.sec.android.app.shealth,a6122cff-003d-4388-95b3-16068972e629,1675555200000,
0aea98be-611c-4a28-b90b-812831ceac27.binning_data.json,2023-02-08 00:36:11.477,2023-02-07 07:38:09.609,com.sec.android.app.shealth,-2,1091,1.1836581,809.44,34.76,VfS0qUERdZ,com.sec.android.app.shealth,0aea98be-611c-4a28-b90b-812831ceac27,1675728000000,
407a1d0c-e546-4ab3-9534-a4e79b3eda7f.binning_data.json,2023-02-01 05:00:01.348,2023-02-01 05:00:01.348,com.sec.android.app.shealth,0,2399,1.2189323,1838.89,165.67,+OWbbAvnWG,com.sec.android.app.shealth,407a1d0c-e546-4ab3-9534-a4e79b3eda7f,1675123200000,
3765e302-7d12-4fa5-8cd4-c75301a8f426.binning_data.json,2023-02-03 05:00:03.280,2023-02-02 05:27:02.381,com.sec.android.app.shealth,102,5231,1.4528564,4461.5137,388.6304,oL6fnwM6i7,com.sec.android.app.shealth,3765e302-7d12-4fa5-8cd4-c75301a8f426,1675209600000,
aa0df247-986d-49f5-ad6c-cecc4167c51a.binning_data.json,2023-02-15 05:00:02.689,2023-02-14 05:00:04.400,com.sec.android.app.shealth,102,4101,1.489673,3515.7505,308.22903,oL6fnwM6i7,com.sec.android.app.shealth,aa0df247-986d-49f5-ad6c-cecc4167c51a,1676246400000,
f03195ac-3704-4001-9eb3-b4e644ddbf47.binning_data.json,2023-02-05 05:00:01.411,2023-02-05 05:00:01.411,com.sec.android.app.shealth,0,1560,1.1587467,1135.1001,50.289997,+OWbbAvnWG,com.sec.android.app.shealth,f03195ac-3704-4001-9eb3-b4e644ddbf47,1675468800000,
bf3d9a6b-69d1-452c-8841-d266fcb6f00d.binning_data.json,2023-02-09 13:26:51.705,2023-02-08 05:38:40.947,com.sec.android.app.shealth,-2,6809,1.3932862,5604.0757,426.5034,VfS0qUERdZ,com.sec.android.app.shealth,bf3d9a6b-69d1-452c-8841-d266fcb6f00d,1675814400000,
7ac42245-e69c-4f4c-85db-f54d6d2f692b.binning_data.json,2023-02-03 05:00:02.321,2023-02-03 05:00:02.321,com.sec.android.app.shealth,0,2193,1.2581887,1652.0599,154.14,+OWbbAvnWG,com.sec.android.app.shealth,7ac42245-e69c-4f4c-85db-f54d6d2f692b,1675296000000,
0456877d-117d-4465-b3a9-8b41ebee3a0b.binning_data.json,2023-02-07 05:00:01.425,2023-02-06 05:14:00.200,com.sec.android.app.shealth,0,4568,1.1155665,3300.54,145.76999,+OWbbAvnWG,com.sec.android.app.shealth,0456877d-117d-4465-b3a9-8b41ebee3a0b,1675641600000,
555d0211-dea7-44c4-aa0f-cd27188f8d35.binning_data.json,2023-02-17 05:00:04.229,2023-02-15 20:18:28.942,com.sec.android.app.shealth,102,3408,1.4194883,2894.8806,244.51015,oL6fnwM6i7,com.sec.android.app.shealth,555d0211-dea7-44c4-aa0f-cd27188f8d35,1676419200000,
2a3d26de-0e51-4500-a616-d750f1a0f0ff.binning_data.json,2023-02-05 02:50:54.176,2023-02-04 05:20:15.867,com.sec.android.app.shealth,-2,5635,1.4102762,4698.5854,383.6969,VfS0qUERdZ,com.sec.android.app.shealth,2a3d26de-0e51-4500-a616-d750f1a0f0ff,1675468800000,
e5c94948-a944-4989-a672-b2b276bb60a9.binning_data.json,2023-02-05 05:00:16.253,2023-02-05 05:00:16.253,com.sec.android.app.shealth,102,5056,1.4556912,4307.8257,375.8569,oL6fnwM6i7,com.sec.android.app.shealth,e5c94948-a944-4989-a672-b2b276bb60a9,1675468800000,
bb841534-1f2b-409a-ad6f-ceb604cd43b3.binning_data.json,2023-02-10 05:00:02.372,2023-02-10 05:00:02.372,com.sec.android.app.shealth,0,4485,1.135582,3251.45,142.73,+OWbbAvnWG,com.sec.android.app.shealth,bb841534-1f2b-409a-ad6f-ceb604cd43b3,1675900800000,
dd448e56-e331-4080-8dee-a458be8a6ea9.binning_data.json,2023-02-11 14:00:38.914,2023-02-10 06:13:13.048,com.sec.android.app.shealth,-2,4074,1.4031454,3352.54,260.90042,VfS0qUERdZ,com.sec.android.app.shealth,dd448e56-e331-4080-8dee-a458be8a6ea9,1675987200000,
2f2c5119-6a7e-426b-962f-a633939e9df1.binning_data.json,2023-02-08 04:46:29.783,2023-02-06 05:13:58.619,com.sec.android.app.shealth,-2,5977,1.3124405,4823.9907,344.80896,VfS0qUERdZ,com.sec.android.app.shealth,2f2c5119-6a7e-426b-962f-a633939e9df1,1675641600000,
fb14208a-637f-4d82-a4e5-d40ee4152377.binning_data.json,2023-02-12 05:00:01.382,2023-02-12 05:00:01.382,com.sec.android.app.shealth,0,7624,1.1749356,5585.16,262.55,+OWbbAvnWG,com.sec.android.app.shealth,fb14208a-637f-4d82-a4e5-d40ee4152377,1676073600000,
47f0364d-f39d-41de-96aa-673c69f8fec4.binning_data.json,2023-02-10 05:00:03.542,2023-02-09 05:00:02.064,com.sec.android.app.shealth,102,6364,1.4483738,5424.778,466.83444,oL6fnwM6i7,com.sec.android.app.shealth,47f0364d-f39d-41de-96aa-673c69f8fec4,1675814400000,
baddc3bb-3607-4e77-83f3-fbb373038a85.binning_data.json,2023-02-13 14:03:49.402,2023-02-12 05:30:10.081,com.sec.android.app.shealth,-2,5864,1.3179297,4738.0,334.0586,VfS0qUERdZ,com.sec.android.app.shealth,baddc3bb-3607-4e77-83f3-fbb373038a85,1676160000000,
26ddbea9-3ae7-401a-bcfa-9bf1f6d893eb.binning_data.json,2023-02-08 05:00:08.903,2023-02-07 05:00:02.462,com.sec.android.app.shealth,102,4708,1.3940185,4005.7507,340.58896,oL6fnwM6i7,com.sec.android.app.shealth,26ddbea9-3ae7-401a-bcfa-9bf1f6d893eb,1675641600000,
614bc5eb-4c02-4d0a-96f0-8a3ae8b1fc7d.binning_data.json,2023-02-09 05:00:01.228,2023-02-09 05:00:01.228,com.sec.android.app.shealth,0,2673,1.1860799,1960.6,84.77999,+OWbbAvnWG,com.sec.android.app.shealth,614bc5eb-4c02-4d0a-96f0-8a3ae8b1fc7d,1675814400000,
42fb07ac-aa98-4c8e-9896-eeb8ec022b0c.binning_data.json,2023-02-21 05:00:23.895,2023-02-18 05:00:04.443,com.sec.android.app.shealth,102,2423,1.4694403,2069.2224,184.10023,oL6fnwM6i7,com.sec.android.app.shealth,42fb07ac-aa98-4c8e-9896-eeb8ec022b0c,1676592000000,
546f22bc-e9df-43ee-943f-af3aa56905e4.binning_data.json,2023-02-14 05:00:03.045,2023-02-14 05:00:03.045,com.sec.android.app.shealth,0,3780,1.2129799,2733.8801,123.409996,+OWbbAvnWG,com.sec.android.app.shealth,546f22bc-e9df-43ee-943f-af3aa56905e4,1676246400000,
bf3ac2b4-bf79-4b35-b70b-71cbb7cfa14b.binning_data.json,2023-02-12 05:00:02.847,2023-02-11 05:00:07.119,com.sec.android.app.shealth,102,3405,1.4752723,2905.2688,252.53056,oL6fnwM6i7,com.sec.android.app.shealth,bf3ac2b4-bf79-4b35-b70b-71cbb7cfa14b,1675987200000,
98332ddf-56cd-48da-b560-39a2cd31a161.binning_data.json,2023-02-14 23:05:10.742,2023-02-14 06:35:06.615,com.sec.android.app.shealth,-2,4592,1.326314,3692.8599,258.9601,VfS0qUERdZ,com.sec.android.app.shealth,98332ddf-56cd-48da-b560-39a2cd31a161,1676332800000,
285b3fd4-99d9-4b1c-bba5-eb26179185b0.binning_data.json,2023-02-21 05:00:19.081,2023-02-20 05:38:53.760,com.sec.android.app.shealth,102,1940,1.5029202,1662.2627,138.56982,oL6fnwM6i7,com.sec.android.app.shealth,285b3fd4-99d9-4b1c-bba5-eb26179185b0,1676764800000,
4afd1d1c-d6cf-44b4-84b2-36a5ff1ba85e.binning_data.json,2023-02-11 05:00:06.224,2023-02-11 05:00:06.224,com.sec.android.app.shealth,0,2025,1.1841325,1484.8301,72.149994,+OWbbAvnWG,com.sec.android.app.shealth,4afd1d1c-d6cf-44b4-84b2-36a5ff1ba85e,1675987200000,
e0a7b37e-7f70-4f78-88f9-e298de0f374e.binning_data.json,2023-02-10 04:56:28.594,2023-02-09 05:15:32.504,com.sec.android.app.shealth,-2,5876,1.2529566,4561.2144,287.01105,VfS0qUERdZ,com.sec.android.app.shealth,e0a7b37e-7f70-4f78-88f9-e298de0f374e,1675900800000,
88adf28f-3f8b-42f9-8729-8eadfffc7946.binning_data.json,2023-02-17 20:43:44.918,2023-02-16 06:37:43.336,com.sec.android.app.shealth,-2,7589,1.3200661,6105.5493,423.8403,VfS0qUERdZ,com.sec.android.app.shealth,88adf28f-3f8b-42f9-8729-8eadfffc7946,1676505600000,
3c933550-3f2e-4b2e-9dac-7915b1543962.binning_data.json,2023-02-14 05:00:04.419,2023-02-13 05:00:02.161,com.sec.android.app.shealth,102,4897,1.404775,4158.522,351.17697,oL6fnwM6i7,com.sec.android.app.shealth,3c933550-3f2e-4b2e-9dac-7915b1543962,1676160000000,
c820de63-9685-4289-86e5-e1906a94a3e5.binning_data.json,2023-02-13 05:00:01.194,2023-02-13 05:00:01.194,com.sec.android.app.shealth,0,4428,1.1327028,3235.44,138.56,+OWbbAvnWG,com.sec.android.app.shealth,c820de63-9685-4289-86e5-e1906a94a3e5,1676160000000,
4ecdf3bb-6bdb-4eea-8545-15792782534d.binning_data.json,2023-02-16 05:17:02.776,2023-02-15 20:18:25.028,com.sec.android.app.shealth,0,7191,1.0958973,5224.34,219.64,+OWbbAvnWG,com.sec.android.app.shealth,4ecdf3bb-6bdb-4eea-8545-15792782534d,1676419200000,
a590dbd8-20e0-4cfb-8ff4-91eeab23d639.binning_data.json,2023-02-22 05:00:03.031,2023-02-22 05:00:03.031,com.sec.android.app.shealth,102,6324,1.2974014,4863.847,439.4155,oL6fnwM6i7,com.sec.android.app.shealth,a590dbd8-20e0-4cfb-8ff4-91eeab23d639,1676937600000,
b9b8a452-c08f-4d62-a8a1-288212248caf.binning_data.json,2023-02-12 16:43:38.679,2023-02-11 13:35:46.315,com.sec.android.app.shealth,-2,12080,1.3652488,9822.306,730.61,VfS0qUERdZ,com.sec.android.app.shealth,b9b8a452-c08f-4d62-a8a1-288212248caf,1676073600000,
7f330530-16b1-4a05-acc0-37c7e4ebd8fb.binning_data.json,2023-02-15 05:00:02.684,2023-02-15 05:00:02.684,com.sec.android.app.shealth,102,3547,1.419236,3019.1902,261.35016,oL6fnwM6i7,com.sec.android.app.shealth,7f330530-16b1-4a05-acc0-37c7e4ebd8fb,1676332800000,
8620e248-f723-4839-8943-fc2460739258.binning_data.json,2023-02-21 05:00:20.449,2023-02-17 05:05:57.870,com.sec.android.app.shealth,-2,3152,1.3739452,2564.042,192.67015,VfS0qUERdZ,com.sec.android.app.shealth,8620e248-f723-4839-8943-fc2460739258,1676592000000,
aa874535-c16c-4588-99f4-623fe0b705b3.binning_data.json,2023-02-19 03:45:20.246,2023-02-18 05:04:38.037,com.sec.android.app.shealth,-2,8675,1.403727,7100.0117,516.8885,VfS0qUERdZ,com.sec.android.app.shealth,aa874535-c16c-4588-99f4-623fe0b705b3,1676678400000,
95074e26-e806-4062-850b-ff4c36c6883a.binning_data.json,2023-02-25 06:49:45.431,2023-02-24 06:30:00.836,com.sec.android.app.shealth,-2,9363,1.2842743,7180.017,664.13434,VfS0qUERdZ,com.sec.android.app.shealth,95074e26-e806-4062-850b-ff4c36c6883a,1677196800000,
3596d6bc-daf6-416b-9e68-9853e2c58631.binning_data.json,2023-02-22 05:00:03.038,2023-02-17 05:00:04.266,com.sec.android.app.shealth,102,5435,1.4496357,4641.4785,391.08038,oL6fnwM6i7,com.sec.android.app.shealth,3596d6bc-daf6-416b-9e68-9853e2c58631,1676505600000,
fdc5d19b-d67e-4869-9868-09e43c245bd8.binning_data.json,2023-02-21 05:00:19.697,2023-02-20 05:38:32.439,com.sec.android.app.shealth,0,2771,1.1471548,2094.46,187.62001,+OWbbAvnWG,com.sec.android.app.shealth,fdc5d19b-d67e-4869-9868-09e43c245bd8,1676764800000,
b80a11f3-b37e-443d-b460-d439ee65ae19.binning_data.json,2023-02-14 15:20:22.485,2023-02-13 05:15:14.817,com.sec.android.app.shealth,-2,5762,1.3393464,4502.3125,297.90945,VfS0qUERdZ,com.sec.android.app.shealth,b80a11f3-b37e-443d-b460-d439ee65ae19,1676246400000,
7252063f-39e9-4a5f-8ffb-1bf7cb23e805.binning_data.json,2023-02-21 03:30:51.859,2023-02-20 06:05:21.520,com.sec.android.app.shealth,-2,8311,1.2668928,6562.3823,582.0218,VfS0qUERdZ,com.sec.android.app.shealth,7252063f-39e9-4a5f-8ffb-1bf7cb23e805,1676851200000,
a79b1716-2531-488d-adbd-2681587e3ae3.binning_data.json,2023-02-15 05:00:01.127,2023-02-15 05:00:01.127,com.sec.android.app.shealth,0,2567,1.1958982,1890.5,80.04999,+OWbbAvnWG,com.sec.android.app.shealth,a79b1716-2531-488d-adbd-2681587e3ae3,1676332800000,
88191f48-9107-470a-9793-d26a9e7ff63c.binning_data.json,2023-02-16 16:31:56.251,2023-02-15 05:14:36.820,com.sec.android.app.shealth,-2,8841,1.165767,6666.41,356.68015,VfS0qUERdZ,com.sec.android.app.shealth,88191f48-9107-470a-9793-d26a9e7ff63c,1676419200000,
d63f2ed8-93ed-418a-abfa-6dd959c51a7e.binning_data.json,2023-02-22 05:00:01.409,2023-02-22 05:00:01.409,com.sec.android.app.shealth,0,5114,1.1541213,3876.67,355.85,+OWbbAvnWG,com.sec.android.app.shealth,d63f2ed8-93ed-418a-abfa-6dd959c51a7e,1676937600000,
298004ac-dabf-4073-b584-e538d0163c1c.binning_data.json,2023-02-21 05:00:23.905,2023-02-19 05:00:03.178,com.sec.android.app.shealth,102,7461,1.4665246,6365.3438,544.7781,oL6fnwM6i7,com.sec.android.app.shealth,298004ac-dabf-4073-b584-e538d0163c1c,1676678400000,
608a9f00-83d1-41aa-a32b-327c364f8349.binning_data.json,2023-02-26 06:36:19.485,2023-02-26 06:36:19.485,com.sec.android.app.shealth,102,3071,1.3218586,2371.5125,209.08116,oL6fnwM6i7,com.sec.android.app.shealth,608a9f00-83d1-41aa-a32b-327c364f8349,1677283200000,
000e7036-c2ba-4bc9-8ea6-7415664f4506.binning_data.json,2023-02-24 16:57:09.789,2023-02-22 05:02:17.671,com.sec.android.app.shealth,-2,4109,1.2241162,3138.3357,281.62094,VfS0qUERdZ,com.sec.android.app.shealth,000e7036-c2ba-4bc9-8ea6-7415664f4506,1677024000000,
c4f1673f-12e3-4a17-922c-5a5ec569dc45.binning_data.json,2023-02-22 05:00:01.419,2023-02-17 05:04:45.709,com.sec.android.app.shealth,0,1501,1.1761615,1085.53,47.41,+OWbbAvnWG,com.sec.android.app.shealth,c4f1673f-12e3-4a17-922c-5a5ec569dc45,1676592000000,
